panel	assay_id	gene_symbol	uniprot	comparison	n_pairs	mean_a	mean_b	mean_diff	t	df	p_value	bh_q	skip_reason
Oncology_II	OID31502	PPP2R5A	Q15172	PT2-PR2	9	0.6817666666666666	-0.2775777777777778	0.9593444444444444	1.9911190737043112	8	0.08163141840177679	0.2921231513573937	
Neurology	OID21024	CXCL13	O43927	PT2-PR2	9	-0.03956666666666661	-0.35637777777777774	0.31681111111111115	1.9863280319054606	8	0.08223922049209254	0.29358302528039837	
Neurology	OID21029	BST2	Q10589	PT2-PR2	9	-0.1205777777777778	-0.2605555555555556	0.13997777777777776	1.9866805806130854	8	0.08219434665261005	0.29358302528039837	
Neurology_II	OID30869	CHP1	Q99653	PT2-PR2	8	0.023575	0.5532	-0.529625	-2.0260095510970673	7	0.08239650423190525	0.2936056033924352	
Oncology_II	OID31338	FAM171B	Q6P995	PT2-PR2	9	-0.3457111111111111	-0.11431111111111113	-0.23139999999999994	-1.9847104805700357	8	0.08244541279739925	0.2936056033924352	
Oncology_II	OID31362	RAB2B	Q8WUD1	PT2-PR2	9	1.4519555555555554	0.8789111111111111	0.5730444444444445	1.9796116105358859	8	0.08309864993580351	0.2948996739477097	
Inflammation	OID20539	SLC39A5	Q6ZMH5	PT2-PR2	8	-0.3520249999999999	-0.7939125	0.4418875	2.019440569306549	7	0.0831989667034414	0.2948996739477097	
Oncology	OID21275	ADAMTS15	Q8TE58	PT2-PR2	8	2.8476	2.5504249999999997	0.297175	2.020749662385485	7	0.08303843462520066	0.2948996739477097	
Cardiometabolic_II	OID30377	MUC2	Q02817	PT2-PR2	9	-0.3285222222222222	-0.4868555555555557	0.15833333333333338	1.9787440815986983	8	0.08321028921124962	0.2948996739477097	
Oncology_II	OID31409	MTSS2	Q765P7	PT2-PR2	9	0.31279999999999997	-0.34828888888888887	0.661088888888889	1.9764263166463103	8	0.08350926519691049	0.29560267608255786	
Neurology	OID20872	FHIT	P49789	PT2-PR2	8	1.9348750000000001	1.1840624999999998	0.7508124999999999	2.014681264184645	7	0.08378518187274997	0.29622246009884406	
Neurology	OID21141	BLVRB	P30043	PT2-PR2	9	-0.2504222222222222	-0.05470000000000002	-0.19572222222222216	-1.9705573348896892	8	0.08427096914891052	0.2975818598070903	
