OlinkID,Assay,001B,007,008,009,011,014,015,016,018,019,Panel
OID20365,CTSZ,0.3072,-0.2100999999999999,0.1780999999999999,-0.036,0.1295,-0.0726,-0.2657,-0.0181,-0.2511,0.1524999999999999,Cardiometabolic
OID20282,CXCL16,0.2128,0.0272999999999999,-0.0448999999999999,0.0378999999999999,0.2335,0.0755,-0.1150999999999999,0.0553999999999999,0.0351999999999999,0.1407,Cardiometabolic
OID20207,CXCL5,0.5531,0.4003,1.7241000000000002,1.4096,0.2615,2.3967,0.9627,-0.2415,0.7432000000000001,0.8319,Cardiometabolic
OID20153,CXCL8,0.1357,-0.0411,0.4892999999999999,-0.0716999999999999,-0.2361,0.1005,0.6803999999999999,-0.5572,0.1542,0.2587999999999999,Cardiometabolic
OID20106,DCN,0.0388,-0.1414,0.1315,0.0799,-0.1922,-0.2641,-0.0979,-0.1511,-0.0739,0.2297,Cardiometabolic
OID20148,DCTPP1,-0.0016,-0.3133,0.2668,-0.1945,0.2285,0.1625,-0.1232,-0.4835,0.0955,0.551,Cardiometabolic
OID20215,DDC,0.2164999999999999,-0.1745,0.2906999999999999,-0.2976,0.3613,-0.0636999999999999,-0.1424,0.0887,-0.2153,0.5431,Cardiometabolic
OID20344,DEFA1_DEFA1B,0.1236999999999999,-0.9411,0.1143,-0.7047,0.1596999999999999,0.0681,-0.8320000000000001,0.1652,-1.0768,0.7492000000000001,Cardiometabolic
OID20184,DIABLO,0.9819999999999998,0.7319,2.3549,2.2559000000000005,0.3908999999999998,2.4793000000000003,0.1539,-0.0652000000000001,0.6793,1.5528,Cardiometabolic
OID20264,DKK3,0.3075,0.0081999999999999,0.2517999999999999,-0.1155,-0.1025,0.0403,-0.1029,-0.3137,-0.044,-0.2771,Cardiometabolic
OID20295,DLK1,0.1884,-0.0373,0.0914,-0.1148,0.1387999999999999,-0.0907,-0.1145999999999999,-0.0953,-0.0812,0.1988,Cardiometabolic
OID20093,DNAJB8,0.5774,0.7454,-0.0274999999999999,0.8958999999999999,-0.3799,0.5224,0.7523,0.0182,-0.1765,-0.3456,Cardiometabolic
OID20138,DOK2,0.3918999999999997,0.9102,2.0434,2.0768,-0.0754999999999999,2.8196000000000003,0.8,0.1691999999999998,0.9889,1.3164,Cardiometabolic
OID20406,DPP4,0.3682999999999999,-0.0943,0.226,0.0126999999999999,0.1823,0.0676,-0.0893999999999999,-0.0379,-0.0577999999999999,0.2356,Cardiometabolic
OID20142,DPP7,0.4325,-0.0020999999999999,0.3816,0.2916999999999999,0.2247,-0.0023999999999999,0.1033,-0.2329999999999999,0.0363999999999999,0.7338,Cardiometabolic
OID20278,DPT,0.2162,0.0936,0.2252,0.016,0.2478,-0.0245999999999999,-0.1711,0.1331,-0.1028999999999999,0.3153999999999999,Cardiometabolic
OID20059,DUOX2,0.2672,-0.5589,0.3268,-0.5221,0.7393000000000001,-0.4526,-0.5290999999999999,0.4276999999999999,-0.2257,0.1818999999999999,Cardiometabolic
OID20081,EDIL3,-0.0316999999999998,-0.1305,-0.7141,-0.5509000000000001,0.186,-0.3342,0.4163,0.6988,0.1054999999999999,0.0035,Cardiometabolic
