panel	gene_symbol	comparison	baseline_mean_diff	baseline_bh_q	n_loo_runs	sign_match_runs	sign_flip_runs	q05_retained_runs	q10_retained_runs
Inflammation_II	HDAC8	PT1-PR1	0.243775	0.4233630483907403	10	10	0	0	0
Oncology	VPS37A	PT1-PR1	0.3798	0.4233630483907403	10	10	0	0	0
Inflammation_II	CFH	PT1-PR1	0.21083	0.42688312460653316	10	10	0	0	0
Neurology	TPPP3	PT1-PR1	0.269122	0.42688312460653316	10	10	0	0	0
Oncology_II	CYB5R2	PT1-PR1	0.09589	0.4273084059016929	10	10	0	0	0
Cardiometabolic	QDPR	PT1-PR1	0.22158	0.42742295195083974	10	10	0	0	0
Cardiometabolic	HYOU1	PT1-PR1	0.05555	0.42793670176773463	10	10	0	0	0
Cardiometabolic	TGFBR3	PT1-PR1	-0.10402	0.42793670176773463	10	10	0	0	0
Cardiometabolic_II	CALCOCO2	PT1-PR1	0.305611	0.42793670176773463	10	10	0	0	0
Cardiometabolic_II	GGACT	PT1-PR1	0.30571	0.42793670176773463	10	10	0	0	0
Cardiometabolic_II	NFKB1	PT1-PR1	0.44627	0.42793670176773463	10	10	0	0	0
Inflammation	IL13	PT1-PR1	-0.15277	0.42793670176773463	10	10	0	0	0
Inflammation_II	BCHE	PT1-PR1	0.19654	0.42793670176773463	10	10	0	0	0
Inflammation_II	SERPINA4	PT1-PR1	0.18709	0.42793670176773463	10	10	0	0	0
Neurology	LAYN	PT1-PR1	-0.0694	0.42793670176773463	10	10	0	0	0
Neurology_II	KRT8	PT1-PR1	-0.693975	0.42793670176773463	10	10	0	0	0
Neurology_II	SCT	PT1-PR1	-0.387667	0.42793670176773463	10	10	0	0	0
Oncology	CD300LF	PT1-PR1	0.08319	0.42793670176773463	10	10	0	0	0
Oncology	MPI	PT1-PR1	0.19221	0.42793670176773463	10	10	0	0	0
Oncology_II	SMNDC1	PT1-PR1	0.26017	0.42793670176773463	10	10	0	0	0
Inflammation_II	PIKFYVE	PT1-PR1	0.421675	0.4289348706207198	10	10	0	0	0
Cardiometabolic_II	MAN2B2	PT1-PR1	0.20566	0.42930478989738563	10	10	0	0	0
Inflammation_II	CFB	PT1-PR1	0.23088	0.43009991205497106	10	10	0	0	0
Oncology	CDC27	PT1-PR1	0.31238	0.43009991205497106	10	10	0	0	0
Oncology_II	BCL2	PT1-PR1	0.18673	0.4302621533667128	10	10	0	0	0
Cardiometabolic	LEP	PT1-PR1	0.29419	0.4303032712367902	10	10	0	0	0
Cardiometabolic_II	CEP112	PT1-PR1	-0.13237	0.4303032712367902	10	10	0	0	0
Inflammation_II	AFAP1	PT1-PR1	-0.211825	0.4303032712367902	10	10	0	0	0
Cardiometabolic_II	COMMD1	PT1-PR1	0.345967	0.43042314450364527	10	10	0	0	0
Neurology	FKBP7	PT1-PR1	-0.272378	0.43042314450364527	10	10	0	0	0
Oncology_II	CTAG1A_CTAG1B	PT1-PR1	-0.5277	0.43042314450364527	10	10	0	0	0
Neurology_II	HTR1B	PT1-PR1	-0.379287	0.4338660239941054	10	10	0	0	0
Neurology	SCARB1	PT1-PR1	-0.284044	0.43494921041379375	10	10	0	0	0
Oncology_II	CLASP1	PT1-PR1	0.56094	0.43517707880458445	10	10	0	0	0
Oncology	GRPEL1	PT1-PR1	0.15603	0.43538131057020074	10	10	0	0	0
Neurology	RGMB	PT1-PR1	0.08577	0.43607292463528985	10	10	0	0	0
Neurology_II	TFAP2A	PT1-PR1	-0.290612	0.43607292463528985	10	10	0	0	0
Neurology_II	UROS	PT1-PR1	-0.449567	0.4362408070590612	10	10	0	0	0
Oncology	METAP2	PT1-PR1	0.4378	0.4362408070590612	10	10	0	0	0
Cardiometabolic	TGM2	PT1-PR1	-0.45226	0.4367448058606893	10	10	0	0	0
Cardiometabolic_II	MRPL24	PT1-PR1	-0.40655	0.43794522326766905	10	10	0	0	0
Inflammation	C1QA	PT1-PR1	0.03762	0.43794522326766905	10	10	0	0	0
Neurology	CC2D1A	PT1-PR1	0.571744	0.43794522326766905	10	10	0	0	0
Neurology_II	FBN2	PT1-PR1	0.496378	0.43794522326766905	10	10	0	0	0
Neurology_II	SOX2	PT1-PR1	0.19871	0.43794522326766905	10	10	0	0	0
Oncology	APEX1	PT1-PR1	0.31151	0.43794522326766905	10	10	0	0	0
Oncology_II	ATRAID	PT1-PR1	0.11604	0.43794522326766905	10	10	0	0	0
Cardiometabolic	SSC4D	PT1-PR1	0.08411	0.4392511516345002	10	10	0	0	0
Neurology_II	CLIC5	PT1-PR1	0.176722	0.4392511516345002	10	10	0	0	0
Oncology	GSTA3	PT1-PR1	-0.31337	0.4392511516345002	10	10	0	0	0
Oncology	ATOX1	PT1-PR1	0.3687	0.43952703540787447	10	10	0	0	0
Neurology	CD164	PT1-PR1	0.23197	0.4414140285371247	10	10	0	0	0
Oncology	CEP85	PT1-PR1	0.46731	0.44333524910406014	10	10	0	0	0
Inflammation_II	NHLRC3	PT1-PR1	0.087	0.4438351946407804	10	10	0	0	0
Cardiometabolic_II	COPB2	PT1-PR1	0.51994	0.4439796539566261	10	10	0	0	0
Inflammation_II	TNFAIP8L2	PT1-PR1	0.2748	0.4439796539566261	10	10	0	0	0
Oncology	FOLR1	PT1-PR1	0.12104	0.4439796539566261	10	10	0	0	0
Cardiometabolic_II	L3HYPDH	PT1-PR1	0.36011	0.44442456765770433	10	10	0	0	0
Oncology	ITGB1BP1	PT1-PR1	0.38168	0.44445475082462316	10	10	0	0	0
Oncology_II	NMRK2	PT1-PR1	-0.11231	0.44445475082462316	10	10	0	0	0
Inflammation	NPPC	PT1-PR1	-0.116063	0.44476686143948324	10	10	0	0	0
Cardiometabolic_II	SLC4A1	PT1-PR1	-0.42709	0.4458987811495774	10	10	0	0	0
Oncology	RET	PT1-PR1	0.04734	0.4462684742983572	10	10	0	0	0
Inflammation_II	NPHS2	PT1-PR1	0.189212	0.44641141336184675	10	10	0	0	0
Inflammation	FGF19	PT1-PR1	-0.21029	0.447656583174977	10	10	0	0	0
Inflammation_II	SPRED2	PT1-PR1	0.367563	0.447656583174977	10	10	0	0	0
Neurology	CD99	PT1-PR1	0.05299	0.447656583174977	10	10	0	0	0
Oncology	XPNPEP2	PT1-PR1	0.07342	0.447656583174977	10	10	0	0	0
Cardiometabolic_II	PPM1F	PT1-PR1	0.32427	0.4477271966731319	10	10	0	0	0
Cardiometabolic	ADAM15	PT1-PR1	0.10613	0.4477889452645226	10	10	0	0	1
Inflammation	ITGB6	PT1-PR1	0.15314	0.4477889452645226	10	10	0	0	0
Inflammation_II	LMOD1	PT1-PR1	-0.602375	0.4477889452645226	10	10	0	0	0
Oncology	MAGED1	PT1-PR1	-0.37612	0.4477889452645226	10	10	0	0	0
Oncology	PDGFC	PT1-PR1	0.20741	0.4477889452645226	10	10	0	0	0
Oncology_II	LAMTOR5	PT1-PR1	0.17936	0.4477889452645226	10	10	0	0	0
Oncology_II	TPPP2	PT1-PR1	0.533288	0.4477889452645226	10	10	0	0	0
Inflammation_II	B2M	PT1-PR1	0.16596	0.44797563859252093	10	10	0	0	0
Neurology	GOLM2	PT1-PR1	0.09556	0.44863881353607815	10	10	0	0	0
Oncology	PSMD9	PT1-PR1	-0.45583	0.44902313854932624	10	10	0	0	0
Cardiometabolic_II	ADAMTSL4	PT1-PR1	0.131133	0.4501142885789551	10	10	0	0	0
Oncology_II	PCDHB15	PT1-PR1	0.13334	0.45071369912424414	10	10	0	0	0
Neurology	OGN	PT1-PR1	0.07008	0.4523663227130008	10	10	0	0	0
Oncology_II	GTF2IRD1	PT1-PR1	0.116312	0.4523663227130008	10	10	0	0	0
Neurology	KRT5	PT1-PR1	0.254033	0.4537413616780627	10	10	0	0	0
Inflammation_II	HRG	PT1-PR1	0.21698	0.4538236488935644	10	10	0	0	0
Inflammation	BCR	PT1-PR1	0.17515	0.45401209833477535	10	10	0	0	0
Cardiometabolic	MCAM	PT1-PR1	0.11265	0.45597929079389937	10	10	0	0	0
Cardiometabolic_II	LONP1	PT1-PR1	0.323967	0.45597929079389937	10	10	0	0	0
Inflammation	FCRL6	PT1-PR1	-0.125425	0.45597929079389937	10	10	0	0	0
Inflammation_II	VNN1	PT1-PR1	0.18537	0.45597929079389937	10	10	0	0	0
Neurology	PXN	PT1-PR1	-0.2326	0.45597929079389937	10	10	0	0	0
Neurology_II	LRP2BP	PT1-PR1	0.472767	0.45597929079389937	10	10	0	0	0
Oncology_II	CENPJ	PT1-PR1	0.5151	0.45597929079389937	10	10	0	0	0
Oncology_II	JPT2	PT1-PR1	0.32763	0.45597929079389937	10	10	0	0	0
Oncology	HPGDS	PT1-PR1	-0.17128	0.45648521374635004	10	10	0	0	0
Inflammation	CXCL12	PT1-PR1	0.27289	0.45663317134241915	10	10	0	0	0
Neurology	MMP13	PT1-PR1	-0.212244	0.45747394486663023	10	10	0	0	0
Oncology	FUS	PT1-PR1	-0.14267	0.4593559292978349	10	10	0	0	0
Oncology_II	GPHA2	PT1-PR1	0.06305	0.4598457606246357	10	10	0	0	0
Cardiometabolic	ITIH3	PT1-PR1	0.17473	0.45995110520930205	10	10	0	0	0
Oncology_II	PHLDB1	PT1-PR1	0.39444	0.460366631315535	10	10	0	0	0
Cardiometabolic	IL18BP	PT1-PR1	0.08321	0.4620039827509227	10	10	0	0	0
Neurology	FABP5	PT1-PR1	0.34311	0.4620039827509227	10	10	0	0	0
Neurology_II	EDF1	PT1-PR1	0.30294	0.4620039827509227	10	10	0	0	0
Neurology_II	VSNL1	PT1-PR1	0.12671	0.4620039827509227	10	10	0	0	0
Oncology_II	DDX1	PT1-PR1	0.40509	0.4620039827509227	10	10	0	0	0
Cardiometabolic_II	KLK3	PT1-PR1	0.11417	0.4627806845639112	10	10	0	0	0
Cardiometabolic_II	PNMA1	PT1-PR1	0.2944	0.4627806845639112	10	10	0	0	0
Neurology	TXLNA	PT1-PR1	0.276789	0.4627806845639112	10	10	0	0	0
Oncology	OMG	PT1-PR1	-0.36876	0.463354721439852	10	10	0	0	0
Neurology	IGFBP4	PT1-PR1	0.05978	0.4637060548693642	10	10	0	0	0
Oncology	DPEP2	PT1-PR1	0.10805	0.46391436775479866	10	10	0	0	0
Cardiometabolic_II	TRAF3IP2	PT1-PR1	0.19758	0.46468959825069434	10	10	0	0	0
Cardiometabolic_II	NPTX2	PT1-PR1	0.15579	0.4652804152849979	10	10	0	0	0
Inflammation_II	SNX15	PT1-PR1	-0.308625	0.46597583288000866	10	10	0	0	0
Inflammation_II	TXN	PT1-PR1	0.21545	0.46597583288000866	10	10	0	0	0
Oncology_II	PDIA2	PT1-PR1	0.40855	0.4663709736607325	10	10	0	0	0
Cardiometabolic_II	LAMP1	PT1-PR1	0.13372	0.4664063865873961	10	10	0	0	0
Neurology_II	CAPS	PT1-PR1	0.05661	0.4664063865873961	10	10	0	0	0
Cardiometabolic	GUSB	PT1-PR1	0.07716	0.4667829942431534	10	10	0	0	0
Oncology	DCBLD2	PT1-PR1	0.0963	0.4667829942431534	10	10	0	0	0
Cardiometabolic_II	APOBR	PT1-PR1	-0.153967	0.46690046372357424	10	10	0	0	0
Cardiometabolic_II	DNAJC6	PT1-PR1	0.430689	0.46690046372357424	10	10	0	0	0
Inflammation_II	LATS1	PT1-PR1	0.621487	0.46690046372357424	10	10	0	0	0
Cardiometabolic_II	BDNF	PT1-PR1	0.48618	0.4675795227104666	10	10	0	0	0
Cardiometabolic_II	MUC2	PT1-PR1	-0.10634	0.4675795227104666	10	10	0	0	0
Oncology	DDAH1	PT1-PR1	0.11979	0.4675795227104666	10	10	0	0	0
Cardiometabolic_II	ANXA2	PT1-PR1	0.209078	0.46789930838357763	10	10	0	0	0
Neurology	CARHSP1	PT1-PR1	-0.6336	0.46789930838357763	10	10	0	0	0
Neurology	KCNIP4	PT1-PR1	0.172378	0.46789930838357763	10	10	0	0	0
Cardiometabolic	MTPN	PT1-PR1	0.15491	0.4686880630811272	10	10	0	0	0
Cardiometabolic	PLPBP	PT1-PR1	0.44777	0.4686880630811272	10	10	0	0	0
Inflammation	PREB	PT1-PR1	-0.18981	0.4686880630811272	10	10	0	0	0
Inflammation_II	HGFAC	PT1-PR1	0.18511	0.4686880630811272	10	10	0	0	0
Inflammation_II	RABEP1	PT1-PR1	0.458325	0.4686880630811272	10	10	0	0	0
Neurology	CRTAM	PT1-PR1	0.0880778	0.4686880630811272	10	10	0	0	0
Neurology	NAAA	PT1-PR1	0.112178	0.4686880630811272	10	10	0	0	0
Oncology	CD207	PT1-PR1	-0.06106	0.4686880630811272	10	10	0	0	0
Cardiometabolic_II	AIF1L	PT1-PR1	-0.158589	0.46873403719894485	10	10	0	0	0
Neurology_II	SNAPIN	PT1-PR1	0.27998	0.46874173361459326	10	10	0	0	0
Inflammation_II	F13B	PT1-PR1	0.19163	0.47006057483068536	10	10	0	0	0
Neurology	CGA	PT1-PR1	0.20966	0.4703485514281814	10	10	0	0	0
Neurology	RWDD1	PT1-PR1	0.39546	0.4703485514281814	10	10	0	0	0
Oncology	ITGAV	PT1-PR1	-0.04597	0.4703485514281814	10	10	0	0	0
Cardiometabolic_II	TTN	PT1-PR1	-0.22754	0.47310414493000563	10	10	0	0	0
Cardiometabolic	CTSD	PT1-PR1	0.03195	0.4745547465745364	10	10	0	0	0
Cardiometabolic_II	HMGCL	PT1-PR1	0.227822	0.47479719749016064	10	10	0	0	0
Neurology	APP	PT1-PR1	0.19207	0.47479719749016064	10	10	0	0	0
Inflammation_II	RPA2	PT1-PR1	0.399475	0.4755138104248028	10	10	0	0	0
Neurology	CLSPN	PT1-PR1	-0.141267	0.4766290741828886	10	10	0	0	0
Cardiometabolic	LILRB1	PT1-PR1	0.06858	0.4768077784068202	10	10	0	0	0
Neurology_II	OCLN	PT1-PR1	0.14	0.4768077784068202	10	10	0	0	0
Cardiometabolic	NCAM1	PT1-PR1	0.07889	0.47706580021856515	10	10	0	0	0
Cardiometabolic_II	PKD1	PT1-PR1	0.15338	0.47706580021856515	10	10	0	0	0
Inflammation	CXCL1	PT1-PR1	0.24313	0.47706580021856515	10	10	0	0	0
Inflammation	IL1R2	PT1-PR1	0.06415	0.47706580021856515	10	10	0	0	0
Inflammation	IL33	PT1-PR1	-0.36268	0.47706580021856515	10	10	0	0	0
Oncology	SFTPA1	PT1-PR1	0.29826	0.47706580021856515	10	10	0	0	0
Oncology_II	SNX2	PT1-PR1	0.13778	0.47706580021856515	10	10	0	0	0
Cardiometabolic	ITGB2	PT1-PR1	0.05035	0.4781121572191136	10	10	0	0	0
Cardiometabolic	TIE1	PT1-PR1	0.05081	0.47892752005249867	10	10	0	0	0
Inflammation	CRLF1	PT1-PR1	0.07931	0.47892752005249867	10	10	0	0	0
Inflammation	SRPK2	PT1-PR1	0.271787	0.47892752005249867	10	10	0	0	0
Inflammation_II	SERPINA6	PT1-PR1	0.20177	0.47892752005249867	10	10	0	0	0
Oncology_II	IL9	PT1-PR1	0.1871	0.47892752005249867	10	10	0	0	0
Neurology_II	EFHD1	PT1-PR1	-0.16115	0.4792560799607924	10	10	0	0	0
Inflammation	IDS	PT1-PR1	-0.036	0.4815666153674647	10	10	0	0	0
Neurology	AFP	PT1-PR1	0.0941111	0.48207875084427415	10	10	0	0	0
Cardiometabolic	FCN2	PT1-PR1	0.05998	0.4828274142903146	10	10	0	0	0
Inflammation	IL5RA	PT1-PR1	0.1102	0.4832004598407335	10	10	0	0	0
Neurology_II	MFAP3L	PT1-PR1	0.262056	0.4832004598407335	10	10	0	0	0
Oncology_II	TOP1MT	PT1-PR1	0.28448	0.4832004598407335	10	10	0	0	0
Neurology_II	LETM1	PT1-PR1	0.29303	0.4834134700734837	10	10	0	0	0
Inflammation_II	PON1	PT1-PR1	0.17534	0.4835246439389598	10	10	0	0	0
Neurology	EFNA4	PT1-PR1	0.0968222	0.4835246439389598	10	10	0	0	0
Oncology_II	GAGE2A	PT1-PR1	-0.1995	0.4847446540489688	10	10	0	0	0
Cardiometabolic	ANGPTL1	PT1-PR1	0.05957	0.4851579798250568	10	10	0	0	0
Cardiometabolic_II	C1GALT1C1	PT1-PR1	0.4115	0.4851579798250568	10	10	0	0	0
Cardiometabolic_II	IGDCC4	PT1-PR1	0.17057	0.4851579798250568	10	10	0	0	0
Cardiometabolic_II	LAMA1	PT1-PR1	0.15092	0.4851579798250568	10	10	0	0	0
Cardiometabolic_II	TALDO1	PT1-PR1	0.25343	0.4851579798250568	10	10	0	0	0
Inflammation_II	C3	PT1-PR1	0.36633	0.4851579798250568	10	10	0	0	0
Inflammation_II	CRISP3	PT1-PR1	0.12174	0.4851579798250568	10	10	0	0	0
Inflammation_II	PGLYRP2	PT1-PR1	0.14256	0.4851579798250568	10	10	0	0	0
Neurology	C2CD2L	PT1-PR1	0.290667	0.4851579798250568	10	10	0	0	0
Neurology	GGT1	PT1-PR1	0.07751	0.4851579798250568	10	10	0	0	0
Neurology	MIF	PT1-PR1	0.54728	0.4851579798250568	10	10	0	0	0
Neurology_II	MRPL58	PT1-PR1	0.30166	0.4851579798250568	10	10	0	0	0
Neurology_II	OSBPL2	PT1-PR1	0.15133	0.4851579798250568	10	10	0	0	0
Oncology	RAD23B	PT1-PR1	0.17922	0.4851579798250568	10	10	0	0	0
Oncology_II	BTLA	PT1-PR1	-1.53586	0.4851579798250568	10	10	0	0	0
Neurology	SCARF2	PT1-PR1	0.1135	0.4853158997839387	10	10	0	0	0
Oncology	BAIAP2	PT1-PR1	0.33734	0.4853652618171885	10	10	0	0	0
Inflammation_II	SYAP1	PT1-PR1	0.178475	0.4855437357927027	10	10	0	0	0
Neurology	PHOSPHO1	PT1-PR1	-0.148578	0.48595930569622886	10	10	0	0	0
Oncology	ERBB2	PT1-PR1	0.08177	0.4876790675118365	10	10	0	0	0
Cardiometabolic_II	ECHDC3	PT1-PR1	0.14315	0.48772686138662946	10	10	0	0	0
Cardiometabolic_II	CLEC4M	PT1-PR1	0.16682	0.488021847498909	10	10	0	0	0
Cardiometabolic	FAP	PT1-PR1	0.04525	0.48916408966801256	10	10	0	0	0
Inflammation	YTHDF3	PT1-PR1	0.62303	0.4891980637984324	10	10	0	0	0
Neurology_II	OMP	PT1-PR1	-0.284438	0.4891980637984324	10	10	0	0	0
Oncology_II	CCDC134	PT1-PR1	0.33065	0.4900744056688637	10	10	0	0	0
Oncology_II	TIGIT	PT1-PR1	0.188037	0.49008061371866607	10	10	0	0	0
Oncology	PDCD1	PT1-PR1	-0.07611	0.4903477096671562	10	10	0	0	0
Inflammation	CDON	PT1-PR1	0.07488	0.49063696314914534	10	10	0	0	0
Oncology_II	CD86	PT1-PR1	0.11941	0.4931233661936945	10	10	0	0	0
Inflammation	FGF2	PT1-PR1	0.318312	0.49372831911524434	10	10	0	0	0
Oncology_II	SHC1	PT1-PR1	0.31915	0.4944466862923914	10	10	0	0	0
Oncology	ARHGAP1	PT1-PR1	0.18872	0.4949487869906066	10	10	0	0	0
Cardiometabolic	PRSS2	PT1-PR1	-0.11537	0.49497306064013247	10	10	0	0	0
Neurology	DCTN6	PT1-PR1	-0.218989	0.49497306064013247	10	10	0	0	0
Oncology	S100A12	PT1-PR1	0.13506	0.49497306064013247	10	10	0	0	0
Oncology_II	TEX33	PT1-PR1	0.26675	0.4953330015206969	10	10	0	0	0
Inflammation	HSPA1A	PT1-PR1	0.3088	0.4957633052387264	10	10	0	0	0
Oncology_II	PCDH9	PT1-PR1	0.13648	0.4957633052387264	10	10	0	0	0
Cardiometabolic_II	ENTR1	PT1-PR1	0.215111	0.4961699303001338	10	10	0	0	0
Inflammation_II	MST1	PT1-PR1	0.19716	0.4961699303001338	10	10	0	0	0
Neurology	PECAM1	PT1-PR1	0.15635	0.4961699303001338	10	10	0	0	0
Inflammation	DPP10	PT1-PR1	-0.194312	0.4969718568352529	10	10	0	0	0
Oncology	ARHGAP25	PT1-PR1	-0.25914	0.4992086939270473	10	10	0	0	0
Neurology	ATP5PO	PT1-PR1	-0.282556	0.49949102797239076	10	10	0	0	0
Inflammation	LTA	PT1-PR1	0.090475	0.5005027952366367	10	10	0	0	0
Inflammation_II	TPSG1	PT1-PR1	0.38145	0.5005027952366367	10	10	0	0	0
Neurology	CETN2	PT1-PR1	0.355644	0.5005027952366367	10	10	0	0	0
Cardiometabolic	ANGPTL3	PT1-PR1	0.04948	0.5011465706670591	10	10	0	0	0
Cardiometabolic	ZBTB17	PT1-PR1	-0.15325	0.501230134804576	10	10	0	0	0
Oncology_II	REG3G	PT1-PR1	-0.18549	0.5018722976549109	10	10	0	0	0
Inflammation_II	PPL	PT1-PR1	-0.105712	0.5031647903983809	10	10	0	0	0
Inflammation_II	FN1	PT1-PR1	0.12201	0.5056141403694154	10	10	0	0	0
Inflammation_II	PI16	PT1-PR1	0.06487	0.5061500220723686	10	10	0	0	0
Cardiometabolic_II	HADH	PT1-PR1	-0.25523	0.5088539848446151	10	10	0	0	0
Neurology	ARSA	PT1-PR1	0.14148	0.5088539848446151	10	10	0	0	0
Neurology_II	UPK3A	PT1-PR1	-0.7346	0.5088539848446151	10	10	0	0	0
Oncology_II	TNPO1	PT1-PR1	0.291912	0.5088539848446151	10	10	0	0	0
Oncology_II	STAU1	PT1-PR1	-0.27231	0.5089428937819565	10	10	0	0	0
Neurology_II	PIBF1	PT1-PR1	0.34588	0.5097456582390626	10	10	0	0	0
Oncology	LRRC25	PT1-PR1	0.07313	0.5116970311233059	10	10	0	0	0
Cardiometabolic_II	COX6B1	PT1-PR1	0.18486	0.5118637081429822	10	10	0	0	0
Cardiometabolic	ROR1	PT1-PR1	0.0709	0.5121577500587207	10	10	0	0	0
Inflammation	WFIKKN2	PT1-PR1	0.075	0.5121577500587207	10	10	0	0	0
Inflammation_II	PRDX2	PT1-PR1	-0.33105	0.5121577500587207	10	10	0	0	0
Neurology_II	GNGT1	PT1-PR1	0.274556	0.5121577500587207	10	10	0	0	0
Oncology_II	NFKB2	PT1-PR1	0.217213	0.5121577500587207	10	10	0	0	0
Oncology_II	PBXIP1	PT1-PR1	-0.13283	0.5121577500587207	10	10	0	0	0
Cardiometabolic	CD59	PT1-PR1	0.07215	0.51344918722235	10	10	0	0	0
Cardiometabolic	RARRES2	PT1-PR1	0.1264	0.51344918722235	10	10	0	0	0
Neurology	FUT8	PT1-PR1	0.180611	0.51344918722235	10	10	0	0	0
Cardiometabolic	SIGLEC7	PT1-PR1	0.13268	0.5140288087465964	10	10	0	0	0
Cardiometabolic_II	CPXM2	PT1-PR1	0.09627	0.5143672814697988	10	10	0	0	0
Oncology	CDHR2	PT1-PR1	0.06506	0.5153337644967306	10	10	0	0	0
Inflammation	CCL20	PT1-PR1	0.10875	0.5154114892674706	10	10	0	0	0
Neurology	IL1R1	PT1-PR1	0.05362	0.5154114892674706	10	10	0	0	0
Oncology_II	DHPS	PT1-PR1	0.13302	0.5154114892674706	10	10	0	0	0
Inflammation_II	TREML1	PT1-PR1	0.24575	0.5156802062484056	10	10	0	0	0
Oncology_II	MAMDC4	PT1-PR1	0.087	0.515797015129647	10	10	0	0	0
Oncology_II	OGT	PT1-PR1	0.38955	0.515797015129647	10	10	0	0	0
Neurology_II	MYLPF	PT1-PR1	-0.239478	0.5163421482999621	10	10	0	0	0
Neurology	TFF1	PT1-PR1	0.07679	0.5226613946666054	10	10	0	0	0
Inflammation	CD83	PT1-PR1	-0.1653	0.5229107284038053	10	10	0	0	0
Oncology	ALPP	PT1-PR1	-0.06227	0.5234073946735646	10	10	0	0	0
Inflammation	MEPE	PT1-PR1	0.05474	0.5248887623246705	10	10	0	0	0
Oncology	XCL1	PT1-PR1	0.09238	0.5261684340297412	10	10	0	0	0
Cardiometabolic	BLMH	PT1-PR1	0.0659	0.526361010995418	10	10	0	0	0
Cardiometabolic	PON2	PT1-PR1	0.14032	0.526361010995418	10	10	0	0	0
Inflammation_II	PGA4	PT1-PR1	0.16205	0.526361010995418	10	10	0	0	0
Inflammation_II	PLG	PT1-PR1	0.16579	0.526361010995418	10	10	0	0	0
Inflammation_II	CD300A	PT1-PR1	0.0694875	0.526449062972039	10	10	0	0	0
Cardiometabolic	CCDC80	PT1-PR1	-0.09166	0.5268042985639739	10	10	0	0	0
Cardiometabolic	CHEK2	PT1-PR1	-0.15526	0.528113372487969	10	10	0	0	0
Cardiometabolic_II	MMP15	PT1-PR1	0.14178	0.528113372487969	10	10	0	0	0
Oncology	NECTIN4	PT1-PR1	-0.08254	0.528113372487969	10	10	0	0	0
Oncology_II	IFIT3	PT1-PR1	0.150462	0.528113372487969	10	10	0	0	0
Cardiometabolic	OSMR	PT1-PR1	0.04889	0.5283511686112629	10	10	0	0	0
Cardiometabolic_II	CALY	PT1-PR1	-0.29184	0.5283511686112629	10	10	0	0	0
Inflammation	EPO	PT1-PR1	0.179	0.5283511686112629	10	10	0	0	0
Inflammation_II	PEPD	PT1-PR1	0.24094	0.5283511686112629	10	10	0	0	0
Oncology	ADAMTS8	PT1-PR1	0.06561	0.5283511686112629	10	10	0	0	0
Neurology	SESTD1	PT1-PR1	0.3105	0.529260817675058	10	10	0	0	0
Oncology	KLK14	PT1-PR1	0.09744	0.529260817675058	10	10	0	0	0
Neurology_II	S100G	PT1-PR1	0.22126	0.5293749179715949	10	10	0	0	0
Neurology_II	VGF	PT1-PR1	-0.23966	0.5293749179715949	10	10	0	0	0
Oncology	RABEPK	PT1-PR1	0.29652	0.5293749179715949	10	10	0	0	0
Oncology	GCG	PT1-PR1	-0.52945	0.5300207530087523	10	10	0	0	0
Cardiometabolic	CCL14	PT1-PR1	0.06724	0.5300650778580067	10	10	0	0	0
Inflammation_II	RNASE6	PT1-PR1	0.1362	0.532614606147842	10	10	0	0	0
Neurology	STC2	PT1-PR1	-0.03832	0.532614606147842	10	10	0	0	0
Cardiometabolic	CCL27	PT1-PR1	0.55707	0.5328932038611197	10	10	0	0	0
Cardiometabolic	C1QTNF1	PT1-PR1	0.0687	0.5337442985489026	10	10	0	0	0
Cardiometabolic_II	DTYMK	PT1-PR1	0.50978	0.5337442985489026	10	10	0	0	0
Inflammation_II	CFHR5	PT1-PR1	0.20672	0.5337442985489026	10	10	0	0	0
Inflammation_II	CR1	PT1-PR1	0.17833	0.5337442985489026	10	10	0	0	0
Inflammation_II	TLR4	PT1-PR1	0.178638	0.5337442985489026	10	10	0	0	0
Neurology	FHIT	PT1-PR1	0.492111	0.5337442985489026	10	10	0	0	0
Neurology_II	TOM1L2	PT1-PR1	0.48991	0.5337442985489026	10	10	0	0	0
Oncology	CEACAM5	PT1-PR1	0.28363	0.5337442985489026	10	10	0	0	0
Cardiometabolic_II	FRMD4B	PT1-PR1	0.37355	0.5341051625957308	10	10	0	0	0
Inflammation_II	PF4	PT1-PR1	0.38054	0.5342154230547832	10	10	0	0	0
Oncology	FURIN	PT1-PR1	0.1388	0.5342254590104261	10	10	0	0	0
Neurology	CPM	PT1-PR1	0.0801	0.5342896447110063	10	10	0	0	0
Inflammation_II	C1R	PT1-PR1	0.11204	0.5388640154381921	10	10	0	0	0
Cardiometabolic_II	GRP	PT1-PR1	0.317033	0.5406596634556073	10	10	0	0	0
Neurology	NUDT5	PT1-PR1	0.26355	0.541015817410659	10	10	0	0	0
Inflammation	AMN	PT1-PR1	0.25039	0.5418862932315216	10	10	0	0	0
Inflammation_II	APOL1	PT1-PR1	0.16537	0.5418862932315216	10	10	0	0	0
Inflammation_II	ITIH1	PT1-PR1	-0.06224	0.5418862932315216	10	10	0	0	0
Oncology	DEFB4A_DEFB4B	PT1-PR1	0.4814	0.5436618412009127	10	10	0	0	0
Cardiometabolic	HNRNPK	PT1-PR1	0.13019	0.5436834191081938	10	10	0	0	0
Inflammation	ITGA6	PT1-PR1	0.141937	0.545251195873549	10	10	0	0	0
