gene_symbol	n_subjects	point_mean	boot_mean	boot_sd	ci_lo_95	ci_hi_95	p_pos	p_sign_stable	contrast	n_boot
GNAS	10	-0.05342999999999999	-0.054587469999999985	0.10579574417047072	-0.27414525000000006	0.13592824999999997	0.332	0.6679999999999999	PT1-PR1	1000
CDNF	10	-0.02054000000000001	-0.021455909999999977	0.04988876314823172	-0.11080675000000004	0.07989249999999995	0.332	0.6679999999999999	PT1-PR1	1000
GOLGA3	10	0.10049000000000001	0.08734612999999987	0.24148471466397106	-0.4313780000000001	0.5071334999999999	0.667	0.667	PT1-PR1	1000
SPINK6	10	-0.05195000000000001	-0.05163786000000003	0.14371112881668618	-0.3045395	0.23577999999999988	0.333	0.667	PT1-PR1	1000
VTCN1	10	0.06836999999999999	0.06267852999999997	0.13351640424135394	-0.18799649999999996	0.34463874999999994	0.666	0.666	PT1-PR1	1000
HAO1	10	-0.03024	-0.032059830000000025	0.07550248070006021	-0.18454975	0.11627550000000002	0.335	0.665	PT1-PR1	1000
TNFRSF4	10	0.008760000000000013	0.010380320000000012	0.028318500871147637	-0.04831924999999997	0.05804175000000001	0.665	0.665	PT1-PR1	1000
CGB3_CGB5_CGB8	10	-0.19954	-0.19082061000000003	0.3976029584103525	-0.98838125	0.5530512499999999	0.335	0.665	PT1-PR1	1000
FLT4	10	0.02466999999999999	0.027447830000000045	0.06747544373398512	-0.1048955	0.159851	0.664	0.664	PT1-PR1	1000
NGRN	10	0.03398000000000001	0.03248207000000002	0.07597583905779282	-0.11751475	0.17942424999999998	0.664	0.664	PT1-PR1	1000
NCAN	10	0.04471000000000002	0.0452031700000001	0.09457293346404716	-0.12328649999999995	0.239529	0.663	0.663	PT1-PR1	1000
IL17A	10	-0.04550000000000003	-0.04735011000000006	0.10791229290422723	-0.24973075	0.17064849999999995	0.337	0.663	PT1-PR1	1000
C1QBP	10	0.04073999999999998	0.04253939999999994	0.11609250276584801	-0.20456949999999996	0.2646427499999999	0.663	0.663	PT1-PR1	1000
WARS	10	0.031699999999999985	0.033119159999999905	0.0718813456562115	-0.09735050000000002	0.17886925000000004	0.662	0.662	PT1-PR1	1000
ENTPD5	10	0.020800000000000013	0.019890099999999994	0.05173373085810167	-0.08089275	0.11514925	0.662	0.662	PT1-PR1	1000
CRISP2	10	0.022419999999999975	0.026484109999999995	0.06821194400332402	-0.11557500000000002	0.15241725	0.662	0.662	PT1-PR1	1000
PHLDB2	10	-0.08135	-0.07681309000000003	0.18756506552916213	-0.44660725	0.298994	0.338	0.6619999999999999	PT1-PR1	1000
CDH3	10	-0.025869999999999994	-0.024758099999999977	0.05319053408931616	-0.12677349999999996	0.07298999999999999	0.338	0.6619999999999999	PT1-PR1	1000
TNFAIP8	10	0.07847999999999998	0.08500120000000004	0.18918594663389718	-0.25932	0.48188824999999996	0.661	0.661	PT1-PR1	1000
ERCC1	10	0.08297000000000003	0.0919921500000001	0.24130790629176754	-0.40018099999999995	0.5531225000000001	0.661	0.661	PT1-PR1	1000
VSIG4	10	-0.030310000000000004	-0.027440639999999992	0.062288957771427254	-0.146205	0.09230399999999994	0.34	0.6599999999999999	PT1-PR1	1000
FHIP2A	10	-0.07494999999999997	-0.07739359000000003	0.19777039984352088	-0.46004324999999996	0.31314200000000003	0.341	0.659	PT1-PR1	1000
CCL16	10	-0.020409999999999973	-0.022260209999999978	0.06011188007192659	-0.1358105	0.09503900000000001	0.341	0.659	PT1-PR1	1000
MFAP3	10	-0.08822999999999999	-0.10175810000000017	0.24979339858203853	-0.55100725	0.38675949999999987	0.341	0.659	PT1-PR1	1000
ENPEP	10	0.08050000000000003	0.09198568999999973	0.22472396213862741	-0.3252802500000001	0.527638	0.658	0.658	PT1-PR1	1000
GPC1	10	0.01834999999999999	0.02060296999999997	0.04457650373419009	-0.061926749999999996	0.1118425	0.658	0.658	PT1-PR1	1000
LRTM2	10	0.05849	0.05490333999999996	0.13867703416301	-0.21804125000000002	0.32203949999999987	0.658	0.658	PT1-PR1	1000
PITHD1	10	-0.051170000000000014	-0.05230290000000002	0.12648011719015148	-0.29911525	0.19021074999999998	0.343	0.657	PT1-PR1	1000
QPCT	10	0.02051999999999999	0.02182478999999993	0.051951003121029155	-0.07752850000000001	0.12851849999999995	0.656	0.656	PT1-PR1	1000
APOE	10	0.04540000000000001	0.04504832999999998	0.09897425888397815	-0.12291249999999997	0.25932524999999995	0.655	0.655	PT1-PR1	1000
PODXL	10	-0.026839999999999996	-0.027655439999999986	0.0682004025362938	-0.16952325	0.09720899999999993	0.345	0.655	PT1-PR1	1000
ARNTL	10	-0.035169999999999986	-0.03374223999999996	0.07482456820182119	-0.19181574999999998	0.09904325000000001	0.345	0.655	PT1-PR1	1000
SERPINI2	10	0.01952	0.018949030000000006	0.0468912340164629	-0.07034374999999997	0.11126924999999997	0.653	0.653	PT1-PR1	1000
SCG2	10	0.05219999999999997	0.055708059999999955	0.1268640792945413	-0.16620425	0.32252949999999997	0.653	0.653	PT1-PR1	1000
TAGLN3	10	-0.10629	-0.09925277999999997	0.29565289039525844	-0.61136375	0.57581025	0.347	0.653	PT1-PR1	1000
ACAA1	10	-0.12064999999999997	-0.11935999999999998	0.32339559398267526	-0.7419272499999999	0.49496399999999974	0.348	0.652	PT1-PR1	1000
LYAR	10	-0.04058	-0.04823947000000001	0.12634874100351093	-0.29596125	0.20529124999999998	0.35	0.65	PT1-PR1	1000
BST1	10	-0.019779999999999985	-0.02064252000000001	0.05048899961904707	-0.12723399999999999	0.07214649999999999	0.351	0.649	PT1-PR1	1000
TNFRSF12A	10	0.039320000000000015	0.04213150000000003	0.10085888248104538	-0.14723974999999997	0.25845975	0.649	0.649	PT1-PR1	1000
CTHRC1	10	-0.03200000000000001	-0.03381837000000001	0.11690995189159224	-0.225394	0.21803049999999985	0.352	0.648	PT1-PR1	1000
ACTN2	10	0.029600000000000005	0.03317077000000004	0.07453867074440927	-0.10125299999999998	0.17635649999999997	0.648	0.648	PT1-PR1	1000
NPR1	10	-0.04139999999999998	-0.04426202999999992	0.1854395228877274	-0.33572575	0.36971124999999977	0.353	0.647	PT1-PR1	1000
SWAP70	10	0.04733999999999997	0.05171791999999995	0.12743185196790305	-0.17089900000000005	0.31587049999999994	0.647	0.647	PT1-PR1	1000
NRTN	10	0.13871	0.1238715	0.28054868681000955	-0.4022095	0.7190609999999997	0.647	0.647	PT1-PR1	1000
NTproBNP	10	0.12011000000000001	0.12111684000000007	0.27774437666563795	-0.393069	0.67947125	0.647	0.647	PT1-PR1	1000
TNFRSF21	10	0.026390000000000004	0.026393879999999977	0.06534961844706344	-0.101036	0.15046674999999995	0.646	0.646	PT1-PR1	1000
ASPN	10	0.05408999999999997	0.05242270999999996	0.11721216776012172	-0.13952074999999997	0.30294424999999997	0.646	0.646	PT1-PR1	1000
PXDNL	10	0.07031999999999998	0.06271718999999999	0.16706591692023942	-0.2719817500000001	0.38805699999999993	0.645	0.645	PT1-PR1	1000
NADK	10	-0.03605999999999998	-0.03619334999999996	0.1123732187942468	-0.24374874999999993	0.19973974999999997	0.355	0.645	PT1-PR1	1000
THRAP3	10	0.03088999999999999	0.034530289999999964	0.0867578705716203	-0.12617750000000003	0.21151924999999994	0.644	0.644	PT1-PR1	1000
KIR2DL3	10	-0.04401000000000001	-0.046551590000000045	0.11456276396482046	-0.26331374999999996	0.17061899999999997	0.356	0.644	PT1-PR1	1000
ARG2	10	0.03999000000000001	0.03719665	0.09775576038354815	-0.153711	0.21837875	0.644	0.644	PT1-PR1	1000
IGFBP6	10	-0.016470000000000005	-0.01605783000000001	0.044403623996416265	-0.0984735	0.08029174999999997	0.356	0.644	PT1-PR1	1000
NTRK3	10	-0.02697000000000001	-0.028388870000000007	0.07687234576599487	-0.17179149999999999	0.12199325	0.357	0.643	PT1-PR1	1000
SORD	10	0.03800999999999992	0.037694809999999884	0.11835894875722253	-0.19875500000000024	0.252703	0.642	0.642	PT1-PR1	1000
PPME1	10	0.14789999999999998	0.14432240000000002	0.4505414068112847	-0.8092267499999999	0.9746364999999999	0.642	0.642	PT1-PR1	1000
PRDX6	10	0.07019999999999996	0.06693401999999993	0.1817181231603621	-0.27804975000000004	0.441023	0.641	0.641	PT1-PR1	1000
ICA1	10	0.08308	0.07546880999999994	0.2135991539291369	-0.3511074999999999	0.46884624999999996	0.641	0.641	PT1-PR1	1000
PDCD5	10	-0.11568000000000005	-0.11896564000000007	0.27166236940242516	-0.6929222500000001	0.3650635	0.36	0.64	PT1-PR1	1000
NCS1	10	0.020179999999999993	0.021857849999999988	0.06558038718596404	-0.11027150000000001	0.14058549999999997	0.64	0.64	PT1-PR1	1000
CYTH3	10	-0.10312000000000003	-0.09446653000000012	0.2934334451274741	-0.6086475	0.5398497499999998	0.361	0.639	PT1-PR1	1000
NRN1	10	-0.033639999999999975	-0.03497919999999991	0.11435763205387284	-0.24965924999999992	0.19678924999999994	0.362	0.638	PT1-PR1	1000
ADAM23	10	-0.012430000000000002	-0.012776190000000002	0.03100709553888686	-0.07691100000000001	0.040946	0.362	0.638	PT1-PR1	1000
CBX2	10	-0.08426999999999998	-0.09551176999999998	0.27634236213993707	-0.6341547499999999	0.4507862499999998	0.363	0.637	PT1-PR1	1000
KYNU	10	0.009330000000000022	0.010141540000000024	0.029424768482158515	-0.04869074999999999	0.06381500000000001	0.635	0.635	PT1-PR1	1000
IL1A	10	-0.44633	-0.44141789999999964	0.7692945871014135	-2.1559424999999997	0.5769977499999998	0.365	0.635	PT1-PR1	1000
CLEC1A	10	0.031559999999999984	0.03280250999999997	0.09994114971424989	-0.152348	0.23145849999999998	0.634	0.634	PT1-PR1	1000
KRT17	10	0.058659999999999976	0.07052597000000004	0.2135240989365974	-0.343502	0.4966134999999998	0.634	0.634	PT1-PR1	1000
PLXDC2	10	-0.06595000000000002	-0.06436801000000004	0.1661510573176941	-0.41341075000000016	0.23460574999999992	0.367	0.633	PT1-PR1	1000
HDDC2	10	0.03580999999999999	0.034292049999999984	0.10056326080095268	-0.17050475	0.21895349999999997	0.633	0.633	PT1-PR1	1000
DNAJB1	10	0.11897000000000006	0.10997756000000013	0.39742063579285897	-0.7618092499999999	0.7415302500000001	0.633	0.633	PT1-PR1	1000
ENOX2	10	0.07008	0.07068102	0.1956032114099191	-0.32614200000000004	0.45333999999999985	0.632	0.632	PT1-PR1	1000
PVR	10	0.030689999999999995	0.030206129999999977	0.0920212299019948	-0.157143	0.200883	0.632	0.632	PT1-PR1	1000
KIR3DL1	10	0.060219999999999996	0.07728038000000002	0.21211019499797196	-0.32598649999999996	0.5032829999999996	0.631	0.631	PT1-PR1	1000
UBQLN3	10	-0.07395000000000003	-0.06964371000000003	0.2097084261658098	-0.4819249999999999	0.33810250000000003	0.369	0.631	PT1-PR1	1000
EGFL7	10	0.051469999999999974	0.05157194999999995	0.12892561713426454	-0.18601475000000006	0.32033124999999996	0.63	0.63	PT1-PR1	1000
ACOX1	10	-0.10932999999999993	-0.09516152999999994	0.2506943976932748	-0.6224009999999999	0.3639812499999999	0.37	0.63	PT1-PR1	1000
CHIT1	10	0.01111999999999998	0.012092339999999977	0.035366908523971154	-0.05762125000000002	0.07568074999999988	0.629	0.629	PT1-PR1	1000
DNAJC21	10	0.03927000000000001	0.039884779999999974	0.11283919573111484	-0.18127325	0.25713125	0.629	0.629	PT1-PR1	1000
GLYR1	10	0.04159000000000001	0.03907691	0.11830703343551553	-0.1936795	0.29466075	0.629	0.629	PT1-PR1	1000
IGBP1	10	0.14204	0.12879562000000008	0.4536543742283015	-0.8554029999999998	0.96292075	0.628	0.628	PT1-PR1	1000
MFGE8	10	-0.02704000000000001	-0.029173099999999993	0.077618184158753	-0.17630425	0.122998	0.373	0.627	PT1-PR1	1000
GSTM4	10	-0.06269000000000001	-0.06047138000000001	0.18645278707679414	-0.39558849999999995	0.32018025	0.374	0.626	PT1-PR1	1000
ITIH5	10	-0.08259	-0.11157092	0.34421061570340417	-0.7895114999999999	0.54767475	0.374	0.626	PT1-PR1	1000
PCDH1	10	-0.005540000000000001	-0.004724669999999995	0.014550864226596332	-0.033058500000000005	0.02378224999999997	0.374	0.626	PT1-PR1	1000
IL24	10	-0.06783999999999998	-0.06673438999999998	0.1907168065376614	-0.46662149999999997	0.2925869999999998	0.374	0.626	PT1-PR1	1000
CSRP3	10	0.10838000000000006	0.10588344999999996	0.2891063267252204	-0.423245	0.69671675	0.626	0.626	PT1-PR1	1000
MAEA	10	-0.03651999999999998	-0.03318298000000002	0.14214185043457309	-0.2936919999999999	0.24916324999999995	0.374	0.626	PT1-PR1	1000
SPRING1	10	-0.05842999999999998	-0.05190572999999996	0.1884370357698211	-0.4229577500000001	0.315668	0.375	0.625	PT1-PR1	1000
FASLG	10	-0.011689999999999996	-0.011768139999999988	0.03982710923190598	-0.08820325	0.066194	0.375	0.625	PT1-PR1	1000
RANGAP1	10	0.044010000000000014	0.04101190999999994	0.1539879183860241	-0.25960575	0.30898925	0.624	0.624	PT1-PR1	1000
DTX3	10	0.023229999999999983	0.025703019999999945	0.07137183469876526	-0.10788900000000003	0.17666624999999994	0.624	0.624	PT1-PR1	1000
INPP1	10	-0.04943999999999997	-0.04644953	0.15388937390437257	-0.34224849999999996	0.25754075	0.377	0.623	PT1-PR1	1000
MSMB	10	-0.05164000000000003	-0.04435310000000006	0.13594949371598133	-0.28863675000000016	0.23597125000000002	0.377	0.623	PT1-PR1	1000
NFYA	10	0.026599999999999967	0.03588526000000002	0.11301483514785082	-0.18328200000000006	0.2487975	0.623	0.623	PT1-PR1	1000
CA5A	10	0.03308999999999999	0.03178713999999996	0.11372230212769009	-0.20094925000000005	0.24897249999999999	0.621	0.621	PT1-PR1	1000
LECT2	10	0.035519999999999996	0.03927662	0.137711611233927	-0.23758050000000008	0.32601474999999996	0.62	0.62	PT1-PR1	1000
GASK1A	10	-0.04505000000000001	-0.04902094000000002	0.23866258242163677	-0.4407717500000001	0.49273574999999986	0.38	0.62	PT1-PR1	1000
CLEC6A	10	-0.040889999999999996	-0.046824210000000005	0.13984370877540372	-0.3325225	0.21913574999999996	0.38	0.62	PT1-PR1	1000
DSC2	10	0.013189999999999997	0.016054929999999978	0.058849722934645854	-0.09924100000000001	0.12570024999999999	0.62	0.62	PT1-PR1	1000
WFDC12	10	0.02438999999999998	0.023932200000000008	0.08322912245232547	-0.14378550000000004	0.19131674999999995	0.619	0.619	PT1-PR1	1000
HGS	10	0.05009000000000001	0.048269680000000065	0.2297701409194757	-0.45342899999999997	0.42081775	0.619	0.619	PT1-PR1	1000
CCL25	10	-0.026220000000000028	-0.025508030000000032	0.09171809532054363	-0.21031025000000003	0.1659739999999999	0.382	0.618	PT1-PR1	1000
PSMC3	10	-0.0795	-0.07907825000000007	0.21975738159388994	-0.5522045	0.30934474999999995	0.382	0.618	PT1-PR1	1000
SNU13	10	0.04412999999999998	0.05087681999999997	0.13955372996962873	-0.1995825	0.33167999999999986	0.618	0.618	PT1-PR1	1000
TCN1	10	0.016859999999999993	0.01890140999999993	0.07261059127756483	-0.12467100000000002	0.158825	0.617	0.617	PT1-PR1	1000
NID2	10	0.03432000000000001	0.033261150000000024	0.09432332345249839	-0.14186375	0.23316300000000004	0.617	0.617	PT1-PR1	1000
PCSK7	10	-0.03641000000000001	-0.038393309999999986	0.12092504310105862	-0.2836	0.17975774999999994	0.383	0.617	PT1-PR1	1000
YAP1	10	-0.011110000000000007	-0.010814360000000021	0.03792943738062044	-0.08649375000000004	0.06647599999999997	0.383	0.617	PT1-PR1	1000
ADGRE2	10	-0.024979999999999995	-0.02175309	0.07326352979176923	-0.16693425	0.11216174999999996	0.384	0.616	PT1-PR1	1000
SKIV2L	10	-0.04446000000000001	-0.05150353000000001	0.15960685983486253	-0.34972500000000006	0.25218949999999996	0.384	0.616	PT1-PR1	1000
CD2	10	0.052310000000000065	0.05040181000000004	0.16987093733117997	-0.27271324999999996	0.3763649999999999	0.615	0.615	PT1-PR1	1000
FOLR2	10	0.028170000000000008	0.028266979999999976	0.0873024017942155	-0.13229025	0.20834049999999998	0.615	0.615	PT1-PR1	1000
RFC4	10	0.02672000000000001	0.025468349999999938	0.0854738570840367	-0.13213425	0.20193799999999992	0.615	0.615	PT1-PR1	1000
BPIFB2	10	0.034089999999999974	0.03388498999999996	0.10584351208009561	-0.17566674999999995	0.25322549999999994	0.615	0.615	PT1-PR1	1000
SFTPA2	10	-0.03382999999999998	-0.03089403000000001	0.13584480601620627	-0.27373075	0.22809350000000006	0.386	0.614	PT1-PR1	1000
IL2RA	10	0.009640000000000004	0.012910780000000007	0.048181484099201456	-0.0838805	0.10338699999999999	0.614	0.614	PT1-PR1	1000
CHRDL2	10	-0.020559999999999988	-0.019412559999999985	0.09022192922876429	-0.17114949999999998	0.17606624999999998	0.388	0.612	PT1-PR1	1000
CGREF1	10	0.02352000000000002	0.023296840000000055	0.07166021425673887	-0.1004515	0.176517	0.612	0.612	PT1-PR1	1000
TIMM8A	10	0.05583000000000003	0.05325929999999999	0.16133857150156053	-0.261001	0.37616124999999995	0.611	0.611	PT1-PR1	1000
SLURP1	10	-0.005150000000000023	-0.009545240000000012	0.1039471984105383	-0.16220500000000002	0.21996349999999987	0.389	0.611	PT1-PR1	1000
TMPRSS15	10	0.03025	0.03025388999999997	0.08888714076265965	-0.14356075000000004	0.21670699999999998	0.61	0.61	PT1-PR1	1000
FABP3	10	-0.0427399999999999	-0.051707349999999846	0.28653130337939325	-0.53375025	0.5586930000000001	0.39	0.61	PT1-PR1	1000
TANK	10	-0.05724000000000003	-0.04729354999999997	0.20472192757916588	-0.44996924999999993	0.3515704999999999	0.39	0.61	PT1-PR1	1000
PRAME	10	-0.06250000000000001	-0.04940802000000006	0.21023966186117002	-0.42172275000000004	0.40248524999999996	0.39	0.61	PT1-PR1	1000
NBL1	10	0.01678	0.018075220000000006	0.0640195828879316	-0.10060174999999999	0.14755924999999995	0.61	0.61	PT1-PR1	1000
IL22RA1	10	-0.05074000000000001	-0.04290537000000005	0.15538055175641266	-0.33707425	0.2758952499999999	0.39	0.61	PT1-PR1	1000
LRG1	10	-0.015470000000000012	-0.016682649999999986	0.0808829404555388	-0.146297	0.16139149999999997	0.39	0.61	PT1-PR1	1000
FAS	10	-0.010570000000000001	-0.009430899999999996	0.039460228999115846	-0.07945274999999999	0.07539474999999994	0.392	0.608	PT1-PR1	1000
CFHR4	10	0.01806000000000001	0.017058350000000007	0.051027729417906176	-0.074254	0.12781325	0.608	0.608	PT1-PR1	1000
LYPD8	10	-0.06916000000000003	-0.0646778800000001	0.2129845486303194	-0.52411825	0.31436675	0.392	0.608	PT1-PR1	1000
IL12RB1	10	-0.08233000000000004	-0.0919518199999999	0.32874373861804296	-0.7159695	0.5624839999999995	0.392	0.608	PT1-PR1	1000
CREB3	10	-0.06721999999999997	-0.07421052999999998	0.2650051671919957	-0.6222582499999999	0.42761099999999996	0.392	0.608	PT1-PR1	1000
LMNB2	10	0.027639999999999998	0.031863130000000024	0.11656912271984715	-0.19795749999999998	0.25460799999999995	0.607	0.607	PT1-PR1	1000
AARSD1	10	0.08013000000000002	0.07873208999999998	0.34561253523279806	-0.6660944999999999	0.6954467499999999	0.607	0.607	PT1-PR1	1000
AMBP	10	0.004740000000000011	0.005076460000000008	0.02094529866592034	-0.034827750000000005	0.0449945	0.607	0.607	PT1-PR1	1000
MELTF	10	0.07405000000000002	0.0679093400000001	0.17380049056399327	-0.18697175000000002	0.4621982500000001	0.607	0.607	PT1-PR1	1000
NOP56	10	0.05247999999999999	0.04127824000000004	0.15266011450887967	-0.25083124999999995	0.34894924999999993	0.607	0.607	PT1-PR1	1000
ZP4	10	-0.029330000000000012	-0.03826735999999997	0.15581451292632822	-0.32803725	0.2724987499999999	0.394	0.606	PT1-PR1	1000
ELN	10	0.06434000000000001	0.05745328000000014	0.2204233868279461	-0.37221050000000006	0.47599624999999995	0.606	0.606	PT1-PR1	1000
PDCL2	10	0.04792000000000002	0.04385106000000002	0.16419552205141935	-0.28117549999999997	0.36926749999999997	0.606	0.606	PT1-PR1	1000
IGF1R	10	-0.010079999999999993	-0.009561329999999996	0.04392265862937001	-0.092266	0.07822174999999998	0.395	0.605	PT1-PR1	1000
EXTL1	10	-0.04571999999999998	-0.05149329999999996	0.19987348568229046	-0.416635	0.3552905	0.396	0.604	PT1-PR1	1000
EDIL3	10	-0.03513000000000001	-0.03728030000000003	0.12904276963668088	-0.28218150000000003	0.21112849999999997	0.396	0.604	PT1-PR1	1000
PDGFRA	10	0.02845000000000001	0.02859100000000001	0.10249658906212135	-0.16349299999999997	0.23051000000000005	0.603	0.603	PT1-PR1	1000
DNAJC9	10	-0.12977	-0.13425152999999984	0.356169116135928	-0.8977687500000001	0.476948	0.397	0.603	PT1-PR1	1000
BEX3	10	0.07499000000000003	0.08164998999999999	0.3967988691327695	-0.7249825	0.7821855000000001	0.603	0.603	PT1-PR1	1000
SCG3	10	-0.01923999999999999	-0.01990406999999997	0.07692795972416293	-0.16898525	0.13119674999999997	0.398	0.602	PT1-PR1	1000
MFAP5	10	0.017329999999999995	0.01837777999999999	0.08172432265112009	-0.14605625000000003	0.18357425	0.602	0.602	PT1-PR1	1000
HYAL1	10	0.02510000000000001	0.02469951999999996	0.08687788168282698	-0.1371315	0.1939925	0.601	0.601	PT1-PR1	1000
CD99L2	10	0.00840999999999999	0.01115347999999999	0.046723209399464255	-0.08490149999999999	0.10332374999999998	0.601	0.601	PT1-PR1	1000
FAM3C	10	0.02914000000000001	0.02521026000000003	0.09615971644820824	-0.1610925	0.21932625000000003	0.601	0.601	PT1-PR1	1000
AKR1C4	10	0.07620999999999993	0.07056063999999984	0.2669471939503173	-0.48429475000000016	0.5803069999999999	0.601	0.601	PT1-PR1	1000
SCARA5	10	0.011949999999999999	0.01644118000000001	0.08039051896179389	-0.14108224999999996	0.164096	0.6	0.6	PT1-PR1	1000
INSL5	10	-0.022910000000000007	-0.02075145	0.08779126447269799	-0.19821499999999997	0.14882374999999987	0.4	0.6	PT1-PR1	1000
RETN	10	0.008680000000000002	0.0093415	0.037244260729772945	-0.06165625	0.07901749999999999	0.6	0.6	PT1-PR1	1000
TPRKB	10	-0.057340000000000134	-0.06969410000000005	0.2709729174297137	-0.6105137500000001	0.44348399999999993	0.401	0.599	PT1-PR1	1000
CLU	10	0.048899999999999985	0.046632140000000016	0.1252767605446156	-0.145765	0.3226057499999999	0.599	0.599	PT1-PR1	1000
CXCL10	10	-0.03854000000000003	-0.03474544	0.11956155102661682	-0.2964479999999999	0.17869849999999987	0.401	0.599	PT1-PR1	1000
MYH4	10	-0.06929	-0.05472047999999998	0.24314443246640258	-0.52009	0.4166622499999999	0.401	0.599	PT1-PR1	1000
STAT5B	10	-0.09348	-0.10253498999999988	0.30026914327950127	-0.73995075	0.4067022499999998	0.401	0.599	PT1-PR1	1000
FAM171A2	10	0.031219999999999894	0.024113919999999886	0.11308157503876062	-0.20948225000000015	0.22475574999999987	0.597	0.597	PT1-PR1	1000
PRC1	10	0.03815999999999999	0.032370049999999956	0.14365949921119414	-0.264207	0.2990757499999998	0.597	0.597	PT1-PR1	1000
SDHB	10	-0.021689999999999994	-0.021366490000000002	0.09213293542686166	-0.196192	0.16156774999999993	0.403	0.597	PT1-PR1	1000
DUOX2	10	-0.03454999999999999	-0.029887159999999982	0.14837047562089423	-0.31534425	0.27158799999999983	0.404	0.596	PT1-PR1	1000
PON3	10	0.004990000000000011	0.005261010000000007	0.02350802671003459	-0.04350549999999999	0.05080225000000002	0.596	0.596	PT1-PR1	1000
CST3	10	0.016309999999999995	0.01648145999999998	0.06402163324683298	-0.1042305	0.141685	0.596	0.596	PT1-PR1	1000
SOD1	10	-0.08003999999999997	-0.07955459000000009	0.23496174016501767	-0.58746475	0.30880624999999984	0.404	0.596	PT1-PR1	1000
PPM1A	10	-0.02287000000000001	-0.026709820000000006	0.10323453527013152	-0.2300705	0.164003	0.405	0.595	PT1-PR1	1000
ITGB7	10	-0.01995999999999997	-0.01651979999999999	0.048635878386500096	-0.12327524999999995	0.06211200000000003	0.405	0.595	PT1-PR1	1000
PSMA1	10	-0.03276000000000001	-0.03878684999999999	0.17041287447597572	-0.35686874999999996	0.31258525	0.405	0.595	PT1-PR1	1000
MYH7B	10	0.08471000000000001	0.08348432000000001	0.36090240830709264	-0.6219157499999999	0.7349990000000001	0.594	0.594	PT1-PR1	1000
SEPTIN8	10	0.02814999999999999	0.023484400000000034	0.09470327342514322	-0.158278	0.202574	0.593	0.593	PT1-PR1	1000
MAPK13	10	-0.09311000000000001	-0.09391118999999991	0.281492729629947	-0.66675325	0.3544632499999999	0.408	0.5920000000000001	PT1-PR1	1000
GPD1	10	-0.04009999999999997	-0.034994889999999945	0.1599395324753588	-0.3344130000000001	0.2777060000000001	0.408	0.5920000000000001	PT1-PR1	1000
SCGN	10	0.028459999999999996	0.031365059999999986	0.11367803073711595	-0.1826115	0.24821824999999983	0.592	0.592	PT1-PR1	1000
APOA4	10	-0.01146999999999999	-0.015150859999999976	0.10696392710611542	-0.19184949999999998	0.2143109999999999	0.409	0.591	PT1-PR1	1000
PAIP2B	10	-0.04205000000000001	-0.05236305999999994	0.1825597008460779	-0.42576474999999997	0.29732650000000005	0.409	0.591	PT1-PR1	1000
CHGA	10	0.05291000000000001	0.05125377999999997	0.15813016171672042	-0.20850874999999994	0.39719225	0.591	0.591	PT1-PR1	1000
PLA2G15	10	-0.021179999999999997	-0.018424049999999977	0.07125931175368669	-0.1506715	0.123926	0.409	0.591	PT1-PR1	1000
IL22	10	0.016889999999999995	0.018549569999999998	0.07318040514928105	-0.12363275000000001	0.16848499999999997	0.591	0.591	PT1-PR1	1000
KIAA2013	10	0.02018000000000001	0.017997569999999984	0.11836421928523042	-0.21984700000000001	0.23041974999999992	0.591	0.591	PT1-PR1	1000
MCTS1	10	-0.023920000000000007	-0.018709339999999998	0.0728999660549661	-0.16365800000000003	0.12173724999999992	0.409	0.591	PT1-PR1	1000
ASPSCR1	10	-0.06158999999999999	-0.06577106	0.31464425887678354	-0.67293375	0.5887067500000001	0.41	0.5900000000000001	PT1-PR1	1000
CLEC7A	10	0.010049999999999998	0.011237619999999992	0.056847579315302495	-0.10249325	0.11662274999999997	0.59	0.59	PT1-PR1	1000
HMGCS1	10	0.03274000000000004	0.03566771000000011	0.1726724541595486	-0.3092499999999999	0.3639210000000001	0.589	0.589	PT1-PR1	1000
PLXDC1	10	0.032910000000000016	0.027829460000000025	0.10588974333547155	-0.15584749999999997	0.24581075	0.589	0.589	PT1-PR1	1000
SYT1	10	-0.02775999999999999	-0.028716240000000018	0.12598494085876127	-0.2691837499999999	0.21997175000000002	0.411	0.589	PT1-PR1	1000
AXL	10	0.009589999999999998	0.011321929999999989	0.05728792928197454	-0.099425	0.12058624999999999	0.589	0.589	PT1-PR1	1000
SERPINF1	10	0.01704	0.015899510000000023	0.054478770826172564	-0.07561299999999999	0.12788449999999985	0.588	0.588	PT1-PR1	1000
SEZ6L	10	0.016550000000000002	0.017996960000000003	0.07369587186055725	-0.120147	0.16407199999999997	0.587	0.587	PT1-PR1	1000
FCRL2	10	0.006589999999999996	0.008418529999999995	0.036590165092830924	-0.07126125000000003	0.07905199999999996	0.587	0.587	PT1-PR1	1000
REG1B	10	-0.010210000000000007	-0.008658339999999995	0.052296623746659825	-0.09865524999999997	0.09802824999999997	0.413	0.587	PT1-PR1	1000
CCAR2	10	-0.023419999999999993	-0.02574518000000003	0.09117303897646394	-0.223477	0.133591	0.414	0.5860000000000001	PT1-PR1	1000
MMP9	10	-0.03597999999999997	-0.04007480000000005	0.13392753587603193	-0.3358904999999999	0.16839025	0.414	0.5860000000000001	PT1-PR1	1000
