pathway	collection	hits	set_size_universe	set_size_raw	foreground_size	universe_size	pvalue	fdr	hit_genes
GOBP_SPERM_CAPACITATION	go_bp	0	3	34	53	2920	1.000000e+00	1.000000e+00	
GOBP_SPINAL_CORD_PATTERNING	go_bp	0	3	18	53	2920	1.000000e+00	1.000000e+00	
GOBP_SPONTANEOUS_NEUROTRANSMITTER_SECRETION	go_bp	0	3	8	53	2920	1.000000e+00	1.000000e+00	
GOBP_STRESS_INDUCED_PREMATURE_SENESCENCE	go_bp	0	3	8	53	2920	1.000000e+00	1.000000e+00	
GOBP_SUBSTRATE_DEPENDENT_CELL_MIGRATION_CELL_EXTENSION	go_bp	0	3	9	53	2920	1.000000e+00	1.000000e+00	
GOBP_SUCCINATE_METABOLIC_PROCESS	go_bp	0	3	7	53	2920	1.000000e+00	1.000000e+00	
GOBP_SULFUR_COMPOUND_TRANSPORT	go_bp	0	3	63	53	2920	1.000000e+00	1.000000e+00	
GOBP_SYMPATHETIC_GANGLION_DEVELOPMENT	go_bp	0	3	9	53	2920	1.000000e+00	1.000000e+00	
GOBP_SYMPATHETIC_NEURON_PROJECTION_EXTENSION	go_bp	0	3	5	53	2920	1.000000e+00	1.000000e+00	
GOBP_SYNAPTIC_TRANSMISSION_CHOLINERGIC	go_bp	0	3	32	53	2920	1.000000e+00	1.000000e+00	
GOBP_SYNAPTONEMAL_COMPLEX_ORGANIZATION	go_bp	0	3	27	53	2920	1.000000e+00	1.000000e+00	
GOBP_S_ADENOSYLMETHIONINE_CYCLE	go_bp	0	3	7	53	2920	1.000000e+00	1.000000e+00	
GOBP_TAIL_ANCHORED_MEMBRANE_PROTEIN_INSERTION_INTO_ER_MEMBRANE	go_bp	0	3	17	53	2920	1.000000e+00	1.000000e+00	
GOBP_TELOMERASE_RNA_LOCALIZATION	go_bp	0	3	19	53	2920	1.000000e+00	1.000000e+00	
GOBP_TELOMERE_MAINTENANCE_VIA_SEMI_CONSERVATIVE_REPLICATION	go_bp	0	3	9	53	2920	1.000000e+00	1.000000e+00	
GOBP_TENDON_DEVELOPMENT	go_bp	0	3	6	53	2920	1.000000e+00	1.000000e+00	
GOBP_TERMINAL_BUTTON_ORGANIZATION	go_bp	0	3	6	53	2920	1.000000e+00	1.000000e+00	
GOBP_TETRAHYDROBIOPTERIN_METABOLIC_PROCESS	go_bp	0	3	9	53	2920	1.000000e+00	1.000000e+00	
GOBP_TOLERANCE_INDUCTION_TO_SELF_ANTIGEN	go_bp	0	3	6	53	2920	1.000000e+00	1.000000e+00	
GOBP_TOLL_LIKE_RECEPTOR_7_SIGNALING_PATHWAY	go_bp	0	3	11	53	2920	1.000000e+00	1.000000e+00	
GOBP_TONGUE_DEVELOPMENT	go_bp	0	3	21	53	2920	1.000000e+00	1.000000e+00	
GOBP_TORC2_SIGNALING	go_bp	0	3	14	53	2920	1.000000e+00	1.000000e+00	
GOBP_TRACHEA_FORMATION	go_bp	0	3	7	53	2920	1.000000e+00	1.000000e+00	
GOBP_TRANS_SYNAPTIC_SIGNALING_BY_LIPID	go_bp	0	3	7	53	2920	1.000000e+00	1.000000e+00	
GOBP_TRICARBOXYLIC_ACID_CYCLE	go_bp	0	3	32	53	2920	1.000000e+00	1.000000e+00	
GOBP_TRIGLYCERIDE_RICH_LIPOPROTEIN_PARTICLE_CLEARANCE	go_bp	0	3	7	53	2920	1.000000e+00	1.000000e+00	
GOBP_TRNA_DECAY	go_bp	0	3	16	53	2920	1.000000e+00	1.000000e+00	
GOBP_TRNA_MODIFICATION	go_bp	0	3	93	53	2920	1.000000e+00	1.000000e+00	
GOBP_TRYPTOPHAN_CATABOLIC_PROCESS_TO_KYNURENINE	go_bp	0	3	5	53	2920	1.000000e+00	1.000000e+00	
GOBP_TRYPTOPHAN_METABOLIC_PROCESS	go_bp	0	3	11	53	2920	1.000000e+00	1.000000e+00	
GOBP_TUBE_LUMEN_CAVITATION	go_bp	0	3	5	53	2920	1.000000e+00	1.000000e+00	
GOBP_TUBULIN_COMPLEX_ASSEMBLY	go_bp	0	3	9	53	2920	1.000000e+00	1.000000e+00	
GOBP_T_CELL_MEDIATED_IMMUNE_RESPONSE_TO_TUMOR_CELL	go_bp	0	3	13	53	2920	1.000000e+00	1.000000e+00	
GOBP_UDP_N_ACETYLGLUCOSAMINE_BIOSYNTHETIC_PROCESS	go_bp	0	3	9	53	2920	1.000000e+00	1.000000e+00	
GOBP_URETER_MORPHOGENESIS	go_bp	0	3	7	53	2920	1.000000e+00	1.000000e+00	
GOBP_VASCULAR_ASSOCIATED_SMOOTH_MUSCLE_CELL_APOPTOTIC_PROCESS	go_bp	0	3	19	53	2920	1.000000e+00	1.000000e+00	
GOBP_VENTRICULAR_COMPACT_MYOCARDIUM_MORPHOGENESIS	go_bp	0	3	8	53	2920	1.000000e+00	1.000000e+00	
GOBP_VERY_LOW_DENSITY_LIPOPROTEIN_PARTICLE_CLEARANCE	go_bp	0	3	7	53	2920	1.000000e+00	1.000000e+00	
GOBP_VESICLE_FUSION_WITH_GOLGI_APPARATUS	go_bp	0	3	9	53	2920	1.000000e+00	1.000000e+00	
GOBP_VESTIBULOCOCHLEAR_NERVE_DEVELOPMENT	go_bp	0	3	11	53	2920	1.000000e+00	1.000000e+00	
GOBP_VITAMIN_D_BIOSYNTHETIC_PROCESS	go_bp	0	3	10	53	2920	1.000000e+00	1.000000e+00	
GOBP_VITAMIN_D_RECEPTOR_SIGNALING_PATHWAY	go_bp	0	3	12	53	2920	1.000000e+00	1.000000e+00	
GOBP_VOCALIZATION_BEHAVIOR	go_bp	0	3	19	53	2920	1.000000e+00	1.000000e+00	
GOBP_V_D_J_RECOMBINATION	go_bp	0	3	19	53	2920	1.000000e+00	1.000000e+00	
GOBP_WATER_SOLUBLE_VITAMIN_BIOSYNTHETIC_PROCESS	go_bp	0	3	12	53	2920	1.000000e+00	1.000000e+00	
GOBP_BIOGENIC_AMINE_METABOLIC_PROCESS	go_bp	0	26	99	53	2920	1.000000e+00	1.000000e+00	
GOBP_CELLULAR_RESPONSE_TO_VIRUS	go_bp	0	26	88	53	2920	1.000000e+00	1.000000e+00	
GOBP_CELL_CYCLE_CHECKPOINT_SIGNALING	go_bp	0	26	194	53	2920	1.000000e+00	1.000000e+00	
GOBP_INTERFERON_MEDIATED_SIGNALING_PATHWAY	go_bp	0	26	108	53	2920	1.000000e+00	1.000000e+00	
GOBP_MONOSACCHARIDE_BIOSYNTHETIC_PROCESS	go_bp	0	26	96	53	2920	1.000000e+00	1.000000e+00	
GOBP_POSITIVE_REGULATION_OF_MYELOID_LEUKOCYTE_DIFFERENTIATION	go_bp	0	26	62	53	2920	1.000000e+00	1.000000e+00	
GOBP_POSITIVE_REGULATION_OF_PROTEOLYSIS_INVOLVED_IN_PROTEIN_CATABOLIC_PROCESS	go_bp	0	26	132	53	2920	1.000000e+00	1.000000e+00	
GOBP_POSITIVE_REGULATION_OF_REACTIVE_OXYGEN_SPECIES_METABOLIC_PROCESS	go_bp	0	26	70	53	2920	1.000000e+00	1.000000e+00	
GOBP_REGULATION_OF_AXON_EXTENSION	go_bp	0	26	78	53	2920	1.000000e+00	1.000000e+00	
GOBP_REGULATION_OF_NUCLEOCYTOPLASMIC_TRANSPORT	go_bp	0	26	113	53	2920	1.000000e+00	1.000000e+00	
GOBP_REGULATION_OF_OSTEOCLAST_DIFFERENTIATION	go_bp	0	26	71	53	2920	1.000000e+00	1.000000e+00	
GOBP_REGULATION_OF_STEROID_BIOSYNTHETIC_PROCESS	go_bp	0	26	82	53	2920	1.000000e+00	1.000000e+00	
GOBP_STEM_CELL_PROLIFERATION	go_bp	0	26	126	53	2920	1.000000e+00	1.000000e+00	
GOBP_T_CELL_DIFFERENTIATION_INVOLVED_IN_IMMUNE_RESPONSE	go_bp	0	26	87	53	2920	1.000000e+00	1.000000e+00	
GOBP_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY	go_bp	0	26	61	53	2920	1.000000e+00	1.000000e+00	
GOBP_MACROAUTOPHAGY	go_bp	0	68	367	53	2920	1.000000e+00	1.000000e+00	
GOBP_ACTIN_NUCLEATION	go_bp	0	13	58	53	2920	1.000000e+00	1.000000e+00	
GOBP_AMINO_SUGAR_METABOLIC_PROCESS	go_bp	0	13	42	53	2920	1.000000e+00	1.000000e+00	
GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_EXOGENOUS_PEPTIDE_ANTIGEN_VIA_MHC_CLASS_II	go_bp	0	13	31	53	2920	1.000000e+00	1.000000e+00	
GOBP_AUTOPHAGOSOME_MATURATION	go_bp	0	13	68	53	2920	1.000000e+00	1.000000e+00	
GOBP_BLASTOCYST_DEVELOPMENT	go_bp	0	13	117	53	2920	1.000000e+00	1.000000e+00	
GOBP_BONE_GROWTH	go_bp	0	13	31	53	2920	1.000000e+00	1.000000e+00	
GOBP_C21_STEROID_HORMONE_METABOLIC_PROCESS	go_bp	0	13	37	53	2920	1.000000e+00	1.000000e+00	
GOBP_CARDIAC_MUSCLE_CELL_ACTION_POTENTIAL_INVOLVED_IN_CONTRACTION	go_bp	0	13	62	53	2920	1.000000e+00	1.000000e+00	
GOBP_CARTILAGE_DEVELOPMENT_INVOLVED_IN_ENDOCHONDRAL_BONE_MORPHOGENESIS	go_bp	0	13	33	53	2920	1.000000e+00	1.000000e+00	
GOBP_CATECHOLAMINE_SECRETION	go_bp	0	13	49	53	2920	1.000000e+00	1.000000e+00	
GOBP_CELLULAR_RESPONSE_TO_CAMP	go_bp	0	13	51	53	2920	1.000000e+00	1.000000e+00	
GOBP_CELLULAR_RESPONSE_TO_OSMOTIC_STRESS	go_bp	0	13	55	53	2920	1.000000e+00	1.000000e+00	
GOBP_CILIUM_OR_FLAGELLUM_DEPENDENT_CELL_MOTILITY	go_bp	0	13	175	53	2920	1.000000e+00	1.000000e+00	
GOBP_DNA_CONFORMATION_CHANGE	go_bp	0	13	90	53	2920	1.000000e+00	1.000000e+00	
GOBP_EMBRYONIC_HEMOPOIESIS	go_bp	0	13	24	53	2920	1.000000e+00	1.000000e+00	
GOBP_ENDOCARDIAL_CUSHION_MORPHOGENESIS	go_bp	0	13	44	53	2920	1.000000e+00	1.000000e+00	
GOBP_ESTABLISHMENT_OF_EPITHELIAL_CELL_POLARITY	go_bp	0	13	36	53	2920	1.000000e+00	1.000000e+00	
GOBP_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_VACUOLE	go_bp	0	13	65	53	2920	1.000000e+00	1.000000e+00	
GOBP_EXPLORATION_BEHAVIOR	go_bp	0	13	34	53	2920	1.000000e+00	1.000000e+00	
GOBP_FATTY_ACID_BETA_OXIDATION	go_bp	0	13	75	53	2920	1.000000e+00	1.000000e+00	
GOBP_FATTY_ACID_DERIVATIVE_METABOLIC_PROCESS	go_bp	0	13	78	53	2920	1.000000e+00	1.000000e+00	
GOBP_GLYCEROPHOSPHOLIPID_CATABOLIC_PROCESS	go_bp	0	13	34	53	2920	1.000000e+00	1.000000e+00	
GOBP_GLYCOPROTEIN_CATABOLIC_PROCESS	go_bp	0	13	35	53	2920	1.000000e+00	1.000000e+00	
GOBP_GRANULOCYTE_DIFFERENTIATION	go_bp	0	13	41	53	2920	1.000000e+00	1.000000e+00	
GOBP_HYDROGEN_PEROXIDE_CATABOLIC_PROCESS	go_bp	0	13	31	53	2920	1.000000e+00	1.000000e+00	
GOBP_INORGANIC_ION_IMPORT_ACROSS_PLASMA_MEMBRANE	go_bp	0	13	126	53	2920	1.000000e+00	1.000000e+00	
GOBP_INTERFERON_BETA_PRODUCTION	go_bp	0	13	59	53	2920	1.000000e+00	1.000000e+00	
GOBP_IRON_ION_TRANSPORT	go_bp	0	13	58	53	2920	1.000000e+00	1.000000e+00	
GOBP_MACROMOLECULE_DEACYLATION	go_bp	0	13	58	53	2920	1.000000e+00	1.000000e+00	
GOBP_METANEPHRIC_NEPHRON_DEVELOPMENT	go_bp	0	13	41	53	2920	1.000000e+00	1.000000e+00	
GOBP_MONOCYTE_DIFFERENTIATION	go_bp	0	13	35	53	2920	1.000000e+00	1.000000e+00	
GOBP_MONOSACCHARIDE_CATABOLIC_PROCESS	go_bp	0	13	50	53	2920	1.000000e+00	1.000000e+00	
GOBP_MORPHOGENESIS_OF_A_POLARIZED_EPITHELIUM	go_bp	0	13	63	53	2920	1.000000e+00	1.000000e+00	
GOBP_MULTIVESICULAR_BODY_SORTING_PATHWAY	go_bp	0	13	49	53	2920	1.000000e+00	1.000000e+00	
GOBP_NEGATIVE_REGULATION_OF_BIOMINERAL_TISSUE_DEVELOPMENT	go_bp	0	13	29	53	2920	1.000000e+00	1.000000e+00	
GOBP_NEGATIVE_REGULATION_OF_B_CELL_ACTIVATION	go_bp	0	13	32	53	2920	1.000000e+00	1.000000e+00	
GOBP_NEGATIVE_REGULATION_OF_CARBOHYDRATE_METABOLIC_PROCESS	go_bp	0	13	57	53	2920	1.000000e+00	1.000000e+00	
GOBP_NEGATIVE_REGULATION_OF_CELL_JUNCTION_ASSEMBLY	go_bp	0	13	32	53	2920	1.000000e+00	1.000000e+00	
GOBP_NEGATIVE_REGULATION_OF_INTERLEUKIN_2_PRODUCTION	go_bp	0	13	30	53	2920	1.000000e+00	1.000000e+00	
GOBP_NEGATIVE_REGULATION_OF_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_IN_RESPONSE_TO_DNA_DAMAGE	go_bp	0	13	30	53	2920	1.000000e+00	1.000000e+00	
GOBP_NEGATIVE_REGULATION_OF_MAP_KINASE_ACTIVITY	go_bp	0	13	46	53	2920	1.000000e+00	1.000000e+00	
GOBP_NEGATIVE_REGULATION_OF_MIRNA_METABOLIC_PROCESS	go_bp	0	13	28	53	2920	1.000000e+00	1.000000e+00	
GOBP_NEGATIVE_REGULATION_OF_PHOSPHATIDYLINOSITOL_3_KINASE_PROTEIN_KINASE_B_SIGNAL_TRANSDUCTION	go_bp	0	13	72	53	2920	1.000000e+00	1.000000e+00	
GOBP_NEGATIVE_REGULATION_OF_PROTEASOMAL_PROTEIN_CATABOLIC_PROCESS	go_bp	0	13	56	53	2920	1.000000e+00	1.000000e+00	
GOBP_NEGATIVE_REGULATION_OF_PROTEIN_CONTAINING_COMPLEX_DISASSEMBLY	go_bp	0	13	81	53	2920	1.000000e+00	1.000000e+00	
GOBP_NEGATIVE_REGULATION_OF_REGULATED_SECRETORY_PATHWAY	go_bp	0	13	25	53	2920	1.000000e+00	1.000000e+00	
GOBP_NEGATIVE_REGULATION_OF_RNA_CATABOLIC_PROCESS	go_bp	0	13	88	53	2920	1.000000e+00	1.000000e+00	
GOBP_NEGATIVE_REGULATION_OF_SMALL_GTPASE_MEDIATED_SIGNAL_TRANSDUCTION	go_bp	0	13	58	53	2920	1.000000e+00	1.000000e+00	
GOBP_NEGATIVE_REGULATION_OF_TYPE_I_INTERFERON_PRODUCTION	go_bp	0	13	46	53	2920	1.000000e+00	1.000000e+00	
GOBP_NEGATIVE_REGULATION_OF_T_CELL_APOPTOTIC_PROCESS	go_bp	0	13	24	53	2920	1.000000e+00	1.000000e+00	
GOBP_PHOTORECEPTOR_CELL_DIFFERENTIATION	go_bp	0	13	66	53	2920	1.000000e+00	1.000000e+00	
GOBP_POSITIVE_REGULATION_OF_ACUTE_INFLAMMATORY_RESPONSE	go_bp	0	13	28	53	2920	1.000000e+00	1.000000e+00	
GOBP_POSITIVE_REGULATION_OF_CHROMOSOME_ORGANIZATION	go_bp	0	13	109	53	2920	1.000000e+00	1.000000e+00	
GOBP_POSITIVE_REGULATION_OF_DEPHOSPHORYLATION	go_bp	0	13	52	53	2920	1.000000e+00	1.000000e+00	
GOBP_POSITIVE_REGULATION_OF_MACROPHAGE_DERIVED_FOAM_CELL_DIFFERENTIATION	go_bp	0	13	19	53	2920	1.000000e+00	1.000000e+00	
GOBP_POSITIVE_REGULATION_OF_MEMBRANE_PERMEABILITY	go_bp	0	13	47	53	2920	1.000000e+00	1.000000e+00	
GOBP_POSITIVE_REGULATION_OF_MRNA_METABOLIC_PROCESS	go_bp	0	13	240	53	2920	1.000000e+00	1.000000e+00	
GOBP_POSITIVE_REGULATION_OF_MYELOID_LEUKOCYTE_CYTOKINE_PRODUCTION_INVOLVED_IN_IMMUNE_RESPONSE	go_bp	0	13	35	53	2920	1.000000e+00	1.000000e+00	
GOBP_POSITIVE_REGULATION_OF_PROTEIN_IMPORT_INTO_NUCLEUS	go_bp	0	13	40	53	2920	1.000000e+00	1.000000e+00	
GOBP_POSITIVE_REGULATION_OF_STEM_CELL_PROLIFERATION	go_bp	0	13	56	53	2920	1.000000e+00	1.000000e+00	
GOBP_POSITIVE_REGULATION_OF_STEROID_METABOLIC_PROCESS	go_bp	0	13	27	53	2920	1.000000e+00	1.000000e+00	
GOBP_POSITIVE_REGULATION_OF_TYPE_I_INTERFERON_PRODUCTION	go_bp	0	13	75	53	2920	1.000000e+00	1.000000e+00	
GOBP_POSITIVE_REGULATION_OF_T_CELL_CYTOKINE_PRODUCTION	go_bp	0	13	26	53	2920	1.000000e+00	1.000000e+00	
GOBP_POSITIVE_REGULATION_OF_VIRAL_LIFE_CYCLE	go_bp	0	13	24	53	2920	1.000000e+00	1.000000e+00	
GOBP_PROGRAMMED_CELL_DEATH_INVOLVED_IN_CELL_DEVELOPMENT	go_bp	0	13	25	53	2920	1.000000e+00	1.000000e+00	
GOBP_PROTEIN_K48_LINKED_UBIQUITINATION	go_bp	0	13	99	53	2920	1.000000e+00	1.000000e+00	
GOBP_PROTEIN_K63_LINKED_UBIQUITINATION	go_bp	0	13	70	53	2920	1.000000e+00	1.000000e+00	
GOBP_PURINE_NUCLEOSIDE_MONOPHOSPHATE_METABOLIC_PROCESS	go_bp	0	13	43	53	2920	1.000000e+00	1.000000e+00	
GOBP_RAC_PROTEIN_SIGNAL_TRANSDUCTION	go_bp	0	13	49	53	2920	1.000000e+00	1.000000e+00	
GOBP_REGULATION_OF_CARBOHYDRATE_CATABOLIC_PROCESS	go_bp	0	13	63	53	2920	1.000000e+00	1.000000e+00	
GOBP_REGULATION_OF_CELLULAR_RESPONSE_TO_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_STIMULUS	go_bp	0	13	31	53	2920	1.000000e+00	1.000000e+00	
GOBP_REGULATION_OF_CHOLESTEROL_EFFLUX	go_bp	0	13	54	53	2920	1.000000e+00	1.000000e+00	
GOBP_REGULATION_OF_CILIUM_ASSEMBLY	go_bp	0	13	99	53	2920	1.000000e+00	1.000000e+00	
GOBP_REGULATION_OF_CYTOKINESIS	go_bp	0	13	95	53	2920	1.000000e+00	1.000000e+00	
GOBP_REGULATION_OF_ENDOPLASMIC_RETICULUM_STRESS_INDUCED_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY	go_bp	0	13	32	53	2920	1.000000e+00	1.000000e+00	
GOBP_REGULATION_OF_EXTRACELLULAR_MATRIX_ASSEMBLY	go_bp	0	13	29	53	2920	1.000000e+00	1.000000e+00	
GOBP_REGULATION_OF_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_VIA_DEATH_DOMAIN_RECEPTORS	go_bp	0	13	48	53	2920	1.000000e+00	1.000000e+00	
GOBP_REGULATION_OF_GLIAL_CELL_PROLIFERATION	go_bp	0	13	42	53	2920	1.000000e+00	1.000000e+00	
GOBP_REGULATION_OF_OXIDATIVE_STRESS_INDUCED_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY	go_bp	0	13	47	53	2920	1.000000e+00	1.000000e+00	
GOBP_REGULATION_OF_PHOSPHATASE_ACTIVITY	go_bp	0	13	55	53	2920	1.000000e+00	1.000000e+00	
GOBP_REGULATION_OF_POTASSIUM_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	go_bp	0	13	54	53	2920	1.000000e+00	1.000000e+00	
GOBP_REGULATION_OF_PRESYNAPSE_ORGANIZATION	go_bp	0	13	35	53	2920	1.000000e+00	1.000000e+00	
GOBP_REGULATION_OF_RAS_PROTEIN_SIGNAL_TRANSDUCTION	go_bp	0	13	49	53	2920	1.000000e+00	1.000000e+00	
GOBP_REGULATION_OF_SISTER_CHROMATID_SEGREGATION	go_bp	0	13	105	53	2920	1.000000e+00	1.000000e+00	
GOBP_REGULATION_OF_SODIUM_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	go_bp	0	13	49	53	2920	1.000000e+00	1.000000e+00	
GOBP_REGULATION_OF_STRESS_ACTIVATED_PROTEIN_KINASE_SIGNALING_CASCADE	go_bp	0	13	41	53	2920	1.000000e+00	1.000000e+00	
GOBP_REGULATION_OF_SUPEROXIDE_METABOLIC_PROCESS	go_bp	0	13	29	53	2920	1.000000e+00	1.000000e+00	
GOBP_REGULATION_OF_TELOMERE_MAINTENANCE	go_bp	0	13	106	53	2920	1.000000e+00	1.000000e+00	
GOBP_RESPIRATORY_BURST	go_bp	0	13	40	53	2920	1.000000e+00	1.000000e+00	
GOBP_RESPONSE_TO_INTERLEUKIN_4	go_bp	0	13	37	53	2920	1.000000e+00	1.000000e+00	
GOBP_RESPONSE_TO_PROGESTERONE	go_bp	0	13	44	53	2920	1.000000e+00	1.000000e+00	
GOBP_RUFFLE_ORGANIZATION	go_bp	0	13	57	53	2920	1.000000e+00	1.000000e+00	
GOBP_SEGMENTATION	go_bp	0	13	102	53	2920	1.000000e+00	1.000000e+00	
GOBP_SPERM_EGG_RECOGNITION	go_bp	0	13	51	53	2920	1.000000e+00	1.000000e+00	
GOBP_SPERM_MOTILITY	go_bp	0	13	146	53	2920	1.000000e+00	1.000000e+00	
GOBP_TOLERANCE_INDUCTION	go_bp	0	13	30	53	2920	1.000000e+00	1.000000e+00	
GOBP_VENTRICULAR_CARDIAC_MUSCLE_TISSUE_MORPHOGENESIS	go_bp	0	13	47	53	2920	1.000000e+00	1.000000e+00	
GOBP_NEGATIVE_REGULATION_OF_PROTEIN_LOCALIZATION	go_bp	0	59	218	53	2920	1.000000e+00	1.000000e+00	
GOBP_REGULATION_OF_MITOTIC_CELL_CYCLE_PHASE_TRANSITION	go_bp	0	59	361	53	2920	1.000000e+00	1.000000e+00	
GOBP_RESPONSE_TO_LIGHT_STIMULUS	go_bp	0	59	321	53	2920	1.000000e+00	1.000000e+00	
GOBP_CELLULAR_RESPONSE_TO_TOPOLOGICALLY_INCORRECT_PROTEIN	go_bp	0	22	105	53	2920	1.000000e+00	1.000000e+00	
GOBP_CELLULAR_SENESCENCE	go_bp	0	22	111	53	2920	1.000000e+00	1.000000e+00	
GOBP_COLLAGEN_CATABOLIC_PROCESS	go_bp	0	22	45	53	2920	1.000000e+00	1.000000e+00	
GOBP_CYTOKINE_PRODUCTION_INVOLVED_IN_INFLAMMATORY_RESPONSE	go_bp	0	22	80	53	2920	1.000000e+00	1.000000e+00	
GOBP_DNA_INTEGRITY_CHECKPOINT_SIGNALING	go_bp	0	22	136	53	2920	1.000000e+00	1.000000e+00	
GOBP_GLUCOSE_IMPORT	go_bp	0	22	79	53	2920	1.000000e+00	1.000000e+00	
GOBP_GLYCEROLIPID_CATABOLIC_PROCESS	go_bp	0	22	65	53	2920	1.000000e+00	1.000000e+00	
GOBP_GLYCOSYL_COMPOUND_METABOLIC_PROCESS	go_bp	0	22	84	53	2920	1.000000e+00	1.000000e+00	
GOBP_HEART_VALVE_DEVELOPMENT	go_bp	0	22	74	53	2920	1.000000e+00	1.000000e+00	
GOBP_LAMELLIPODIUM_ORGANIZATION	go_bp	0	22	91	53	2920	1.000000e+00	1.000000e+00	
GOBP_METANEPHROS_DEVELOPMENT	go_bp	0	22	92	53	2920	1.000000e+00	1.000000e+00	
GOBP_NEGATIVE_REGULATION_OF_ERK1_AND_ERK2_CASCADE	go_bp	0	22	75	53	2920	1.000000e+00	1.000000e+00	
GOBP_NEGATIVE_REGULATION_OF_PROTEIN_SECRETION	go_bp	0	22	75	53	2920	1.000000e+00	1.000000e+00	
GOBP_NEGATIVE_REGULATION_OF_TYPE_II_INTERFERON_PRODUCTION	go_bp	0	22	44	53	2920	1.000000e+00	1.000000e+00	
GOBP_NUCLEOSIDE_MONOPHOSPHATE_METABOLIC_PROCESS	go_bp	0	22	77	53	2920	1.000000e+00	1.000000e+00	
GOBP_PHAGOCYTOSIS_ENGULFMENT	go_bp	0	22	50	53	2920	1.000000e+00	1.000000e+00	
GOBP_PHOSPHATIDYLCHOLINE_METABOLIC_PROCESS	go_bp	0	22	76	53	2920	1.000000e+00	1.000000e+00	
GOBP_POSITIVE_REGULATION_OF_ACTIN_FILAMENT_BUNDLE_ASSEMBLY	go_bp	0	22	61	53	2920	1.000000e+00	1.000000e+00	
GOBP_POSITIVE_REGULATION_OF_BLOOD_VESSEL_ENDOTHELIAL_CELL_MIGRATION	go_bp	0	22	79	53	2920	1.000000e+00	1.000000e+00	
GOBP_POSITIVE_REGULATION_OF_CALCIUM_ION_TRANSMEMBRANE_TRANSPORT	go_bp	0	22	82	53	2920	1.000000e+00	1.000000e+00	
GOBP_POSITIVE_REGULATION_OF_CD4_POSITIVE_ALPHA_BETA_T_CELL_ACTIVATION	go_bp	0	22	48	53	2920	1.000000e+00	1.000000e+00	
GOBP_POSITIVE_REGULATION_OF_DNA_REPAIR	go_bp	0	22	135	53	2920	1.000000e+00	1.000000e+00	
GOBP_POSITIVE_REGULATION_OF_ORGANELLE_ASSEMBLY	go_bp	0	22	90	53	2920	1.000000e+00	1.000000e+00	
GOBP_POSITIVE_REGULATION_OF_PROTEIN_LOCALIZATION_TO_CELL_PERIPHERY	go_bp	0	22	74	53	2920	1.000000e+00	1.000000e+00	
GOBP_POSITIVE_REGULATION_OF_TRANSLATION	go_bp	0	22	133	53	2920	1.000000e+00	1.000000e+00	
GOBP_REGULATION_OF_DOUBLE_STRAND_BREAK_REPAIR	go_bp	0	22	143	53	2920	1.000000e+00	1.000000e+00	
GOBP_REGULATION_OF_RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS	go_bp	0	22	84	53	2920	1.000000e+00	1.000000e+00	
GOBP_REGULATION_OF_STEROL_TRANSPORT	go_bp	0	22	77	53	2920	1.000000e+00	1.000000e+00	
GOBP_REGULATION_OF_T_CELL_APOPTOTIC_PROCESS	go_bp	0	22	40	53	2920	1.000000e+00	1.000000e+00	
GOBP_RESPONSE_TO_OSMOTIC_STRESS	go_bp	0	22	84	53	2920	1.000000e+00	1.000000e+00	
GOBP_TELOMERE_ORGANIZATION	go_bp	0	22	190	53	2920	1.000000e+00	1.000000e+00	
GOBP_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY	go_bp	0	22	80	53	2920	1.000000e+00	1.000000e+00	
GOBP_VITAMIN_METABOLIC_PROCESS	go_bp	0	22	115	53	2920	1.000000e+00	1.000000e+00	
GOBP_AMINE_BIOSYNTHETIC_PROCESS	go_bp	0	12	40	53	2920	1.000000e+00	1.000000e+00	
GOBP_ANTEROGRADE_AXONAL_TRANSPORT	go_bp	0	12	51	53	2920	1.000000e+00	1.000000e+00	
GOBP_ASPARTATE_FAMILY_AMINO_ACID_METABOLIC_PROCESS	go_bp	0	12	45	53	2920	1.000000e+00	1.000000e+00	
GOBP_AUTONOMIC_NERVOUS_SYSTEM_DEVELOPMENT	go_bp	0	12	46	53	2920	1.000000e+00	1.000000e+00	
GOBP_BLOOD_VESSEL_ENDOTHELIAL_CELL_PROLIFERATION_INVOLVED_IN_SPROUTING_ANGIOGENESIS	go_bp	0	12	55	53	2920	1.000000e+00	1.000000e+00	
GOBP_B_CELL_APOPTOTIC_PROCESS	go_bp	0	12	26	53	2920	1.000000e+00	1.000000e+00	
GOBP_CD4_POSITIVE_ALPHA_BETA_T_CELL_PROLIFERATION	go_bp	0	12	22	53	2920	1.000000e+00	1.000000e+00	
